"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.03545899E+01,-2423,3680,-2236
6.03747069E+01,-2521,3678,-2106
6.03948239E+01,-2632,3717,-1953
6.04149409E+01,-2732,3724,-1804
6.04350589E+01,-2831,3751,-1656
6.04551759E+01,-2924,3772,-1513
6.04752929E+01,-3013,3746,-1351
6.04954099E+01,-3097,3796,-1202
6.05155269E+01,-3160,3798,-1077
6.05356439E+01,-3247,3808,-910
6.05557609E+01,-3306,3784,-762
6.05758779E+01,-3382,3775,-619
6.05959949E+01,-3429,3778,-619
6.06161119E+01,-3429,3778,-487
6.06362289E+01,-3474,3760,-356
6.06563459E+01,-3533,3776,-214
6.06764629E+01,-3571,3773,-78
6.06965803E+01,-3615,3754,46
6.07166973E+01,-3644,3754,170
6.07368143E+01,-3654,3760,257
6.07569313E+01,-3682,3761,367
6.07770483E+01,-3715,3753,454
6.07971653E+01,-3731,3745,532
6.08172823E+01,-3747,3710,612
6.08373993E+01,-3759,3684,689
6.08575163E+01,-3791,3696,739
6.08776333E+01,-3806,3692,804
6.08977503E+01,-3807,3650,822
6.09178673E+01,-3836,3666,882
6.09379843E+01,-3819,3666,896
6.09581013E+01,-3833,3652,942
6.09782183E+01,-3838,3660,956
6.09983353E+01,-3830,3664,993
6.10184523E+01,-3840,3664,986
6.10385693E+01,-3822,3642,998
6.10586873E+01,-3842,3664,997
6.10788043E+01,-3857,3646,998
6.10989213E+01,-3856,3639,1017
6.11190383E+01,-3850,3616,1036
6.11391553E+01,-3854,3619,1033
6.11592723E+01,-3856,3620,1055
6.11793893E+01,-3876,3611,1038
6.11995063E+01,-3870,3604,1062
6.12196233E+01,-3868,3611,1062
6.12397403E+01,-3868,3605,1054
6.12598573E+01,-3871,3580,1077
6.12799743E+01,-3859,3585,1064
6.13000913E+01,-3877,3585,1090
6.13202083E+01,-3873,3585,1090
6.13403253E+01,-3873,3579,1078
6.13604423E+01,-3865,3563,1099
6.13805593E+01,-3864,3586,1093
6.14006763E+01,-3885,3597,1082
6.14207933E+01,-3868,3587,1079
6.14409103E+01,-3853,3595,1083
6.14610273E+01,-3849,3599,1068
6.14811443E+01,-3830,3628,1058
6.15012613E+01,-3832,3622,1035
6.15213783E+01,-3831,3628,1002
6.15414953E+01,-3829,3642,927
6.15616123E+01,-3798,3637,893
6.15817303E+01,-3804,3649,801
6.16018473E+01,-3802,3670,764
6.16219643E+01,-3766,3681,701
6.16420813E+01,-3757,3676,658
6.16621983E+01,-3744,3697,582
6.16823153E+01,-3744,3703,533
6.17024324E+01,-3725,3693,471
6.17225494E+01,-3714,3703,422
6.17426664E+01,-3704,3686,345
6.17627834E+01,-3679,3706,305
6.17829004E+01,-3662,3716,231
6.18030174E+01,-3665,3725,189
6.18231344E+01,-3656,3727,125
6.18432514E+01,-3623,3731,64
6.18633684E+01,-3617,3717,-7
6.18834854E+01,-3594,3733,-70
6.19036024E+01,-3570,3720,-137
6.19237194E+01,-3551,3732,-189
6.19438364E+01,-3518,3746,-259
6.19639534E+01,-3515,3772,-310
6.19840704E+01,-3483,3765,-363
6.20041874E+01,-3457,3785,-416
6.20243044E+01,-3435,3784,-471
6.20444224E+01,-3397,3784,-471
6.20645394E+01,-3397,3755,-524
6.20846564E+01,-3389,3778,-589
6.21047734E+01,-3355,3761,-649
6.21248904E+01,-3338,3751,-732
6.21450074E+01,-3298,3762,-789
6.21651244E+01,-3279,3747,-853
6.21852414E+01,-3249,3737,-914
6.22053584E+01,-3232,3745,-1008
6.22254754E+01,-3200,3721,-1065
6.22455924E+01,-3186,3688,-1156
6.22657094E+01,-3144,3668,-1220
6.22858264E+01,-3131,3645,-1312
6.23059434E+01,-3104,3598,-1392
6.23260604E+01,-3096,3535,-1487
6.23461774E+01,-3076,3495,-1565
6.23662944E+01,-3041,3410,-1656
6.23864114E+01,-2998,3383,-1723
6.24065284E+01,-2983,3347,-1814
6.24266454E+01,-2972,3329,-1865
6.24467624E+01,-2940,3279,-1918
6.24668794E+01,-2913,3280,-1972
6.24869974E+01,-2884,3275,-1997
6.25071144E+01,-2846,3250,-2035
6.25272314E+01,-2815,3278,-2079
6.25473484E+01,-2782,3251,-2143
6.25674654E+01,-2762,3237,-2176
6.25875824E+01,-2716,3197,-2242
6.26076994E+01,-2683,3198,-2279
6.26278164E+01,-2665,3183,-2325
6.26479334E+01,-2631,3133,-2380
6.26680504E+01,-2583,3128,-2427
6.26881674E+01,-2528,3097,-2479
6.27082839E+01,-2485,3091,-2528
6.27284009E+01,-2432,3080,-2575
6.27485179E+01,-2382,3076,-2653
6.27686349E+01,-2341,3076,-2653
6.27887519E+01,-2341,3049,-2710
6.28088689E+01,-2268,2997,-2765
6.28289859E+01,-2229,2965,-2819
6.28491029E+01,-2177,2922,-2883
6.28692199E+01,-2115,2908,-2930
6.28893369E+01,-2047,2885,-3001
6.29094549E+01,-2007,2864,-3042
6.29295719E+01,-1944,2868,-3099
6.29496889E+01,-1858,2908,-3152
6.29698059E+01,-1778,2933,-3198
6.29899229E+01,-1711,2936,-3230
6.30100399E+01,-1648,2956,-3264
6.30301569E+01,-1570,2960,-3300
6.30502739E+01,-1507,2982,-3361
6.30703909E+01,-1461,3004,-3378
6.30905079E+01,-1384,2992,-3410
6.31106249E+01,-1329,3008,-3427
6.31307419E+01,-1278,3014,-3466
6.31508589E+01,-1197,3033,-3508
6.31709759E+01,-1141,3060,-3518
6.31910929E+01,-1072,3079,-3552
6.32112099E+01,-1017,3094,-3569
6.32313269E+01,-954,3093,-3574
6.32514439E+01,-932,3125,-3601
6.32715619E+01,-851,3133,-3642
6.32916789E+01,-794,3144,-3647
6.33117959E+01,-722,3157,-3685
6.33319129E+01,-660,3191,-3707
6.33520299E+01,-577,3196,-3733
6.33721469E+01,-494,3217,-3737
6.33922639E+01,-438,3221,-3783
6.34123809E+01,-340,3230,-3789
6.34324979E+01,-248,3246,-3823
6.34526149E+01,-158,3237,-3830
6.34727319E+01,-86,3267,-3830
6.34928489E+01,-247,3267,-3881
6.35129659E+01,9,3270,-3892
6.35330829E+01,103,3278,-3912
6.35531999E+01,217,3290,-3906
6.35733169E+01,304,3326,-3937
6.35934339E+01,407,3345,-3955
6.36135509E+01,507,3358,-3970
6.36336689E+01,612,3375,-3966
6.36537859E+01,712,3377,-4004
6.36739029E+01,804,3407,-3990
6.36940199E+01,885,3400,-4008
6.37141373E+01,994,3431,-4009
6.37342543E+01,1087,3445,-4014
6.37543713E+01,1180,3451,-4022
6.37744883E+01,1278,3483,-4011
6.37946053E+01,1391,3484,-4011
6.38147223E+01,1476,3491,-4023
6.38348393E+01,1579,3514,-4015
6.38549563E+01,1681,3515,-4027
6.38750733E+01,1763,3531,-4000
6.38951903E+01,1852,3526,-3997
6.39153073E+01,1937,3518,-3993
6.39354243E+01,2033,3541,-3997
6.39555413E+01,2126,3544,-3991
6.39756583E+01,2211,3503,-3984
6.39957763E+01,2299,3488,-3977
6.40158933E+01,2367,3509,-3979
6.40360103E+01,2453,3479,-3977
6.40561273E+01,2523,3487,-3948
6.40762443E+01,2598,3478,-3944
6.40963613E+01,2683,3494,-3926
6.41164783E+01,2746,3490,-3920
6.41365953E+01,2822,3480,-3898
6.41567123E+01,2897,3503,-3869
6.41768293E+01,2981,3513,-3851
6.41969463E+01,3033,3530,-3851
6.42170633E+01,2857,3530,-3838
6.42371803E+01,3113,3537,-3789
6.42572973E+01,3209,3550,-3792
6.42774143E+01,3292,3568,-3736
6.42975313E+01,3344,3576,-3718
6.43176483E+01,3402,3582,-3697
6.43377663E+01,3480,3589,-3650
6.43578833E+01,3542,3608,-3610
6.43780003E+01,3624,3592,-3591
6.43981173E+01,3696,3609,-3568
6.44182343E+01,3733,3615,-3532
6.44383513E+01,3793,3614,-3490
6.44584683E+01,3845,3622,-3464
6.44785853E+01,3923,3621,-3424
6.44987023E+01,3965,3609,-3397
6.45188193E+01,4037,3603,-3369
6.45389363E+01,4090,3624,-3333
6.45590533E+01,4152,3603,-3286
6.45791703E+01,4198,3602,-3243
6.45992873E+01,4281,3610,-3200
6.46194043E+01,4345,3606,-3163
6.46395213E+01,4397,3606,-3122
6.46596393E+01,4456,3605,-3066
6.46797563E+01,4547,3626,-3015
6.46998732E+01,4601,3604,-2964
6.47199902E+01,4666,3609,-2909
6.47401072E+01,4740,3595,-2853
6.47602242E+01,4786,3596,-2807
6.47803412E+01,4878,3593,-2753
6.48004582E+01,4948,3577,-2695
6.48205752E+01,5003,3574,-2626
6.48406922E+01,5066,3564,-2571
6.48608092E+01,5117,3574,-2507
6.48809262E+01,5192,3561,-2457
6.49010432E+01,5248,3566,-2392
6.49211602E+01,5322,3544,-2392
6.49412772E+01,5368,3544,-2333
6.49613942E+01,5368,3541,-2252
6.49815122E+01,5439,3527,-2193
6.50016292E+01,5493,3523,-2122
6.50217462E+01,5554,3501,-2066
6.50418632E+01,5621,3478,-1999
6.50619802E+01,5677,3459,-1949
6.50820972E+01,5719,3446,-1880
6.51022142E+01,5779,3420,-1806
6.51223312E+01,5840,3386,-1739
6.51424482E+01,5884,3397,-1671
6.51625652E+01,5933,3392,-1603
6.51826822E+01,5982,3373,-1525
6.52027992E+01,6016,3376,-1464
6.52229162E+01,6074,3357,-1402
6.52430332E+01,6118,3359,-1329
6.52631502E+01,6144,3340,-1268
6.52832672E+01,6183,3320,-1195
6.53033852E+01,6216,3344,-1140
6.53235022E+01,6254,3298,-1092
6.53436192E+01,6278,3300,-1034
6.53637362E+01,6313,3253,-967
6.53838532E+01,6334,3241,-925
6.54039702E+01,6373,3242,-866
6.54240872E+01,6383,3230,-797
6.54442042E+01,6432,3228,-738
6.54643212E+01,6443,3216,-691
6.54844382E+01,6480,3195,-614
6.55045552E+01,6496,3197,-556
6.55246722E+01,6511,3167,-530
6.55447892E+01,6543,3163,-442
6.55649062E+01,6554,3164,-387
6.55850232E+01,6586,3139,-320
6.56051402E+01,6599,3138,-248
6.56252582E+01,6634,3117,-189
6.56453752E+01,6661,3134,-189
6.56654922E+01,6661,3134,-112
6.56856092E+01,6667,3120,-37
6.57057263E+01,6685,3095,54
6.57258433E+01,6704,3104,143
6.57459603E+01,6722,3076,228
6.57660773E+01,6738,3075,312
6.57861943E+01,6769,3031,384
6.58063113E+01,6768,3041,474
6.58264283E+01,6782,3044,549
6.58465453E+01,6786,3044,651
6.58666623E+01,6788,3055,745
6.58867793E+01,6789,3031,854
6.59068963E+01,6800,3016,957
6.59270143E+01,6805,3026,1052
6.59471313E+01,6792,3017,1151
6.59672483E+01,6762,3022,1233
6.59873653E+01,6778,3006,1327
6.60074823E+01,6772,3019,1404
6.60275993E+01,6788,3011,1482
6.60477163E+01,6762,2996,1563
6.60678333E+01,6761,2996,1629
6.60879503E+01,6742,2984,1713
6.61080673E+01,6732,2970,1769
6.61281843E+01,6720,2972,1822
6.61483013E+01,6702,2964,1893
6.61684183E+01,6715,2934,1953
6.61885353E+01,6687,2946,2008
6.62086523E+01,6685,2912,2076
6.62287703E+01,6678,2909,2125
6.62488873E+01,6683,2921,2142
6.62690043E+01,6670,2942,2178
6.62891213E+01,6662,2918,2232
6.63092383E+01,6626,2950,2268
6.63293553E+01,6621,2944,2302
6.63494723E+01,6605,2956,2369
6.63695893E+01,6604,2961,2369
6.63897063E+01,6604,2961,2395
6.64098233E+01,6562,2957,2461
6.64299403E+01,6571,2995,2490
6.64500573E+01,6547,2997,2514
6.64701743E+01,6546,3004,2558
6.64902913E+01,6512,3020,2572
6.65104083E+01,6524,3024,2598
6.65305263E+01,6515,3046,2625
6.65506433E+01,6497,3043,2633
6.65707603E+01,6505,3046,2663
6.65908773E+01,6492,3083,2695
6.66109943E+01,6476,3076,2734
6.66311113E+01,6461,3088,2760
6.66512283E+01,6446,3080,2815
6.66713453E+01,6425,3102,2841
6.66914623E+01,6406,3109,2881
6.67115788E+01,6395,3132,2914
6.67316958E+01,6381,3149,2965
6.67518128E+01,6359,3157,2987
6.67719298E+01,6348,3164,3021
6.67920468E+01,6312,3176,3067
6.68121638E+01,6296,3204,3093
6.68322818E+01,6276,3221,3104
6.68523988E+01,6255,3229,3152
6.68725158E+01,6217,3254,3182
6.68926328E+01,6199,3246,3234
6.69127498E+01,6187,3279,3260
6.69328668E+01,6162,3274,3289
6.69529838E+01,6122,3287,3327
6.69731008E+01,6096,3307,3375
6.69932178E+01,6071,3311,3389
6.70133348E+01,6063,3321,3464
6.70334518E+01,6030,3322,3477
6.70535688E+01,6025,3320,3525
6.70736858E+01,5955,3339,3562
6.70938028E+01,5944,3332,3562
6.71139198E+01,5944,3332,3590
6.71340378E+01,5926,3342,3647
6.71541548E+01,5895,3338,3703
6.71742718E+01,5853,3352,3724
6.71943888E+01,5816,3339,3770
6.72145058E+01,5796,3353,3799
6.72346228E+01,5763,3346,3825
6.72547398E+01,5749,3344,3870
6.72748568E+01,5731,3349,3908
6.72949738E+01,5679,3322,3978
6.73150908E+01,5638,3306,4030
6.73352078E+01,5603,3290,4083
6.73553248E+01,5553,3301,4163
6.73754418E+01,5504,3299,4218
6.73955588E+01,5465,3285,4265
6.74156758E+01,5425,3271,4326
6.74357938E+01,5379,3266,4384
6.74559108E+01,5330,3248,4461
6.74760278E+01,5281,3245,4511
6.74961448E+01,5224,3245,4571
6.75162618E+01,5194,3208,4604
6.75363788E+01,5151,3207,4676
6.75564958E+01,5111,3185,4731
6.75766128E+01,5064,3139,4779
6.75967298E+01,5021,3133,4841
6.76168468E+01,4984,3141,4888
6.76369638E+01,4925,3149,4929
6.76570808E+01,4905,3147,4964
6.76771978E+01,4868,3121,4984
6.76973148E+01,4826,3099,5045
6.77174330E+01,4770,3094,5052
6.77375500E+01,4752,3060,5103
6.77576670E+01,4702,3076,5133
6.77777840E+01,4654,3070,5169
6.77979010E+01,4619,3052,5191
6.78180180E+01,4573,3036,5191
6.78381350E+01,4525,3036,5246
6.78582520E+01,4525,3058,5266
6.78783690E+01,4495,3019,5290
6.78984860E+01,4456,3025,5321
6.79186030E+01,4427,3018,5357
6.79387200E+01,4357,3020,5375
6.79588370E+01,4345,3014,5433
6.79789540E+01,4275,3006,5464
6.79990710E+01,4217,2987,5516
6.80191890E+01,4164,2987,5562
6.80393060E+01,4103,2965,5594
6.80594230E+01,4034,2949,5635
6.80795400E+01,3991,2925,5676
6.80996570E+01,3944,2929,5716
6.81197740E+01,3896,2904,5747
6.81398910E+01,3840,2896,5764
6.81600080E+01,3832,2920,5784
6.81801250E+01,3792,2934,5792
6.82002420E+01,3757,2970,5809
6.82203590E+01,3721,2970,5819
6.82404760E+01,3696,2975,5843
6.82605930E+01,3631,2976,5831
6.82807100E+01,3606,3014,5838
6.83008270E+01,3567,3027,5857
6.83209450E+01,3544,3031,5864
6.83410620E+01,3516,3045,5874
6.83611790E+01,3481,3044,5887
6.83812960E+01,3436,3058,5911
6.84014130E+01,3396,3063,5910
6.84215300E+01,3366,3069,5922
6.84416470E+01,3345,3081,5934
6.84617640E+01,3296,3085,5954
6.84818810E+01,3253,3112,5944
6.85019980E+01,3209,3125,5955
6.85221150E+01,3160,3127,5971
6.85422320E+01,3130,3141,5961
6.85623490E+01,3089,3141,5961
6.85824660E+01,3089,3159,5979
6.86025830E+01,3060,3164,5993
6.86227010E+01,3009,3188,6012
6.86428180E+01,2963,3167,6023
6.86629350E+01,2912,3197,6021
6.86830520E+01,2892,3217,6047
6.87031695E+01,2819,3213,6052
6.87232865E+01,2780,3227,6052
6.87434035E+01,2717,3249,6056
6.87635205E+01,2689,3270,6069
6.87836375E+01,2640,3278,6078
6.88037545E+01,2586,3255,6097
6.88238715E+01,2536,3290,6113
6.88439885E+01,2479,3271,6123
6.88641055E+01,2416,3250,6147
6.88842225E+01,2363,3256,6165
6.89043395E+01,2283,3238,6175
6.89244575E+01,2206,3237,6217
6.89445745E+01,2143,3218,6229
6.89646915E+01,2077,3187,6252
6.89848085E+01,2012,3154,6263
6.90049255E+01,1930,3140,6294
6.90250425E+01,1850,3113,6310
6.90451595E+01,1806,3111,6330
6.90652765E+01,1719,3075,6330
6.90853935E+01,1657,3092,6333
6.91055105E+01,1580,3092,6329
6.91256275E+01,1520,3085,6338
6.91457445E+01,1461,3092,6352
6.91658615E+01,1377,3078,6355
6.91859785E+01,1302,3070,6367
6.92060955E+01,1257,3083,6351
6.92262135E+01,1169,3055,6348
6.92463305E+01,1103,3049,6350
6.92664475E+01,1022,3039,6362
6.92865645E+01,944,3042,6362
6.93066815E+01,944,3042,6378
6.93267985E+01,864,3045,6361
6.93469155E+01,784,3034,6343
6.93670325E+01,740,3062,6339
6.93871495E+01,649,3067,6313
6.94072665E+01,565,3099,6317
6.94273835E+01,484,3092,6311
6.94475005E+01,404,3090,6293
6.94676175E+01,313,3113,6268
6.94877345E+01,235,3111,6257
6.95078515E+01,162,3129,6225
6.95279695E+01,82,3140,6221
6.95480865E+01,8,3176,6186
6.95682035E+01,-41,3173,6173
6.95883205E+01,-101,3201,6159
6.96084375E+01,-182,3192,6149
6.96285545E+01,-225,3180,6136
6.96486715E+01,-280,3178,6126
6.96687885E+01,-339,3172,6111
6.96889055E+01,-383,3207,6100
6.97090219E+01,-432,3196,6080
6.97291389E+01,-502,3182,6080
6.97492559E+01,-551,3205,6054
6.97693729E+01,-591,3199,6046
6.97894899E+01,-653,3196,6034
6.98096069E+01,-701,3191,6015
6.98297239E+01,-752,3163,6009
6.98498419E+01,-800,3165,5996
6.98699589E+01,-853,3204,5979
6.98900759E+01,-898,3188,5970
6.99101929E+01,-942,3214,5952
6.99303099E+01,-994,3191,5903
6.99504269E+01,-1050,3178,5909
6.99705439E+01,-1110,3169,5901
6.99906609E+01,-1173,3165,5882
7.00107779E+01,-1246,3141,5882
7.00308949E+01,-1246,3141,5860
7.00510119E+01,-1299,3139,5839
7.00711289E+01,-1364,3148,5822
7.00912459E+01,-1446,3115,5798
7.01113629E+01,-1509,3128,5750
7.01314799E+01,-1585,3114,5721
7.01515979E+01,-1659,3124,5691
7.01717149E+01,-1725,3125,5664
7.01918319E+01,-1790,3110,5621
7.02119489E+01,-1870,3119,5591
7.02320659E+01,-1940,3111,5552
7.02521829E+01,-2026,3122,5524
7.02722999E+01,-2098,3142,5440
7.02924169E+01,-2166,3138,5410
7.03125339E+01,-2251,3143,5351
7.03326509E+01,-2343,3150,5298
7.03527679E+01,-2418,3149,5233
7.03728849E+01,-2501,3146,5182
7.03930019E+01,-2579,3159,5109
7.04131189E+01,-2674,3161,5043
7.04332359E+01,-2781,3171,4968
7.04533529E+01,-2831,3182,4880
7.04734699E+01,-2923,3197,4805
7.04935879E+01,-2996,3213,4715
7.05137049E+01,-3072,3219,4637
7.05338219E+01,-3109,3230,4554
7.05539389E+01,-3228,3202,4461
7.05740559E+01,-3292,3190,4382
7.05941729E+01,-3360,3217,4290
7.06142899E+01,-3413,3212,4217
7.06344069E+01,-3505,3201,4125
7.06545239E+01,-3572,3209,4055
7.06746409E+01,-3634,3206,3934
7.06947579E+01,-3692,3208,3844
7.07148748E+01,-3752,3243,3737
7.07349918E+01,-3789,3258,3737
7.07551088E+01,-3789,3258,3666
7.07752258E+01,-3850,3252,3565
7.07953438E+01,-3902,3251,3458
7.08154608E+01,-3960,3273,3354
7.08355778E+01,-4009,3268,3256
7.08556948E+01,-4067,3272,3139
7.08758118E+01,-4106,3306,3024
7.08959288E+01,-4143,3325,2915
7.09160458E+01,-4198,3343,2806
7.09361628E+01,-4235,3336,2682
7.09562798E+01,-4267,3355,2542
7.09763968E+01,-4324,3397,2423
7.09965138E+01,-4350,3411,2305
7.10166308E+01,-4399,3406,2179
7.10367478E+01,-4422,3407,2052
7.10568648E+01,-4463,3431,1922
7.10769818E+01,-4471,3434,1802
7.10970988E+01,-4494,3445,1670
7.11172158E+01,-4518,3418,1536
7.11373338E+01,-4532,3457,1373
7.11574508E+01,-4575,3459,1228
7.11775678E+01,-4591,3442,1083
7.11976848E+01,-4582,3412,936
7.12178018E+01,-4621,3418,772
7.12379188E+01,-4615,3397,599
7.12580358E+01,-4628,3387,452
7.12781528E+01,-4622,3362,283
7.12982698E+01,-4613,3361,132
7.13183868E+01,-4607,3348,-31
7.13385038E+01,-4594,3339,-178
7.13586208E+01,-4573,3321,-344
7.13787378E+01,-4545,3285,-490
7.13988548E+01,-4518,3283,-659
7.14189718E+01,-4479,3284,-798
7.14390888E+01,-4448,3248,-964
7.14592058E+01,-4383,3245,-964
7.14793238E+01,-4383,3245,-1100
7.14994408E+01,-4353,3239,-1267
7.15195578E+01,-4273,3223,-1391
7.15396748E+01,-4246,3183,-1555
7.15597918E+01,-4174,3191,-1689
7.15799088E+01,-4109,3163,-1803
7.16000258E+01,-4035,3170,-1936
7.16201428E+01,-3971,3138,-2092
7.16402598E+01,-3894,3150,-2206
7.16603768E+01,-3816,3130,-2350
7.16804938E+01,-3724,3119,-2465
7.17006108E+01,-3666,3107,-2590
7.17207284E+01,-3561,3096,-2681
7.17408454E+01,-3484,3110,-2788
7.17609624E+01,-3377,3122,-2881
7.17810794E+01,-3317,3110,-2988
7.18011964E+01,-3236,3118,-3034
7.18213134E+01,-3183,3121,-3125
7.18414314E+01,-3101,3125,-3181
7.18615484E+01,-3067,3103,-3243
7.18816654E+01,-2998,3104,-3270
7.19017824E+01,-2960,3086,-3325
7.19218994E+01,-2913,3107,-3369
7.19420164E+01,-2890,3096,-3377
7.19621334E+01,-2847,3107,-3400
7.19822504E+01,-2848,3118,-3414
7.20023674E+01,-2832,3124,-3423
7.20224844E+01,-2826,3139,-3402
7.20426014E+01,-2834,3134,-3388
7.20627184E+01,-2841,3153,-3360
7.20828354E+01,-2870,3169,-3333
7.21029524E+01,-2908,3169,-3305
7.21230694E+01,-2922,3193,-3276
7.21431864E+01,-2946,3210,-3208
7.21633034E+01,-2982,3244,-3196
7.21834204E+01,-3005,3265,-3196
7.22035384E+01,-3005,3265,-3139
7.22236554E+01,-3041,3264,-3092
7.22437724E+01,-3079,3296,-3036
7.22638894E+01,-3109,3317,-2995
7.22840064E+01,-3143,3327,-2937
7.23041234E+01,-3160,3359,-2881
7.23242404E+01,-3211,3353,-2800
7.23443574E+01,-3261,3367,-2763
7.23644744E+01,-3295,3406,-2676
7.23845914E+01,-3351,3394,-2628
7.24047084E+01,-3387,3420,-2532
7.24248254E+01,-3470,3429,-2453
7.24449424E+01,-3499,3427,-2376
7.24650594E+01,-3555,3438,-2283
7.24851764E+01,-3588,3456,-2199
7.25052934E+01,-3633,3462,-2108
7.25254104E+01,-3707,3472,-1999
7.25455274E+01,-3750,3478,-1910
7.25656444E+01,-3815,3476,-1801
7.25857614E+01,-3877,3502,-1693
7.26058794E+01,-3959,3467,-1544
7.26259964E+01,-4000,3483,-1435
7.26461134E+01,-4060,3458,-1299
7.26662304E+01,-4106,3441,-1150
7.26863474E+01,-4137,3460,-1056
7.27064640E+01,-4184,3441,-914
7.27265810E+01,-4233,3432,-796
7.27466980E+01,-4279,3440,-671
7.27668150E+01,-4323,3430,-566
7.27869320E+01,-4348,3419,-429
7.28070490E+01,-4366,3415,-340
7.28271660E+01,-4401,3428,-214
7.28472830E+01,-4416,3432,-124
7.28674000E+01,-4420,3441,1
7.28875170E+01,-4418,3443,73
7.29076340E+01,-4424,3443,73
7.29277510E+01,-4424,3476,192
7.29478680E+01,-4415,3489,295
7.29679850E+01,-4414,3512,390
7.29881020E+01,-4419,3548,500
7.30082200E+01,-4385,3579,609
7.30283370E+01,-4388,3599,720
7.30484540E+01,-4353,3635,808
7.30685710E+01,-4379,3649,908
7.30886880E+01,-4329,3668,1014
7.31088050E+01,-4327,3672,1094
7.31289220E+01,-4304,3685,1183
7.31490390E+01,-4311,3697,1303
7.31691560E+01,-4283,3691,1360
7.31892730E+01,-4272,3681,1403
7.32093900E+01,-4262,3709,1473
7.32295070E+01,-4269,3711,1524
7.32496240E+01,-4231,3712,1579
7.32697410E+01,-4226,3716,1651
7.32898580E+01,-4208,3712,1717
7.33099750E+01,-4201,3720,1765
7.33300920E+01,-4189,3721,1815
7.33502090E+01,-4176,3711,1871
7.33703260E+01,-4174,3704,1922
7.33904430E+01,-4145,3703,1979
7.34105600E+01,-4148,3682,2008
7.34306770E+01,-4146,3687,2042
7.34507950E+01,-4126,3681,2109
7.34709120E+01,-4107,3679,2194
7.34910290E+01,-4106,3676,2257
7.35111460E+01,-4089,3658,2341
7.35312630E+01,-4074,3643,2410
7.35513800E+01,-4042,3620,2475
7.35714970E+01,-4027,3628,2541
7.35916140E+01,-4000,3626,2607
7.36117310E+01,-3984,3636,2607
7.36318480E+01,-3984,3636,2669
7.36519650E+01,-3962,3624,2753
7.36720820E+01,-3941,3615,2811
7.36921990E+01,-3904,3595,2905
7.37123158E+01,-3907,3578,2976
7.37324328E+01,-3857,3565,3051
7.37525498E+01,-3830,3535,3126
7.37726668E+01,-3796,3532,3186
7.37927838E+01,-3770,3516,3265
7.38129008E+01,-3742,3521,3330
7.38330178E+01,-3725,3470,3414
7.38531348E+01,-3681,3448,3495
7.38732518E+01,-3644,3449,3579
7.38933688E+01,-3617,3396,3657
7.39134858E+01,-3580,3366,3746
7.39336038E+01,-3533,3348,3816
7.39537208E+01,-3495,3307,3892
7.39738378E+01,-3469,3311,3961
7.39939548E+01,-3395,3283,4035
7.40140718E+01,-3372,3268,4103
7.40341888E+01,-3314,3234,4203
7.40543058E+01,-3263,3248,4258
7.40744228E+01,-3216,3231,4332
7.40945398E+01,-3159,3245,4377
7.41146568E+01,-3117,3209,4473
7.41347738E+01,-3070,3187,4512
7.41548908E+01,-3021,3196,4597
7.41750078E+01,-2954,3172,4657
7.41951248E+01,-2883,3170,4753
7.42152418E+01,-2827,3171,4797
7.42353588E+01,-2754,3161,4881
7.42554758E+01,-2687,3111,4975
7.42755928E+01,-2628,3095,5034
7.42957098E+01,-2552,3081,5097
7.43158268E+01,-2486,3084,4897
7.43359438E+01,-2419,3084,5153
7.43560608E+01,-2419,3064,5229
7.43761778E+01,-2354,3056,5302
7.43962948E+01,-2301,3017,5351
7.44164118E+01,-2232,2983,5434
7.44365298E+01,-2188,2957,5484
7.44566468E+01,-2136,2912,5537
7.44767638E+01,-2081,2852,5593
7.44968808E+01,-2030,2783,5665
7.45169978E+01,-1999,2708,5725
7.45371148E+01,-1951,2673,5742
7.45572318E+01,-1915,2604,5795
7.45773488E+01,-1863,2548,5833
7.45974658E+01,-1856,2521,5870
7.46175828E+01,-1807,2492,5910
7.46376998E+01,-1783,2472,5926
7.46578168E+01,-1746,2462,5942
7.46779338E+01,-1728,2456,5956
7.46980508E+01,-1697,2476,5977
7.47181676E+01,-1675,2479,5985
7.47382846E+01,-1663,2436,5997
7.47584016E+01,-1632,2437,6018
7.47785186E+01,-1615,2424,6028
7.47986356E+01,-1590,2390,6049
7.48187526E+01,-1561,2414,6076
7.48388696E+01,-1519,2352,6098
7.48589866E+01,-1496,2322,6127
7.48791036E+01,-1431,2310,6150
7.48992206E+01,-1398,2273,6168
7.49193376E+01,-1330,2295,6200
7.49394546E+01,-1286,2315,6218
7.49595716E+01,-1206,2344,6219
7.49796886E+01,-1139,2370,6236
7.49998056E+01,-1037,2403,6250
7.50199226E+01,-969,2450,6255
7.50400406E+01,-882,2511,6252
7.50601576E+01,-799,2511,6252
7.50802746E+01,-799,2589,6276
7.51003916E+01,-724,2676,6254
7.51205086E+01,-655,2756,6225
7.51406256E+01,-605,2835,6203
7.51607426E+01,-577,2847,6205
7.51808596E+01,-545,2821,6211
7.52009766E+01,-470,2752,6246
7.52210936E+01,-408,2680,6296
7.52412106E+01,-345,2671,6301
7.52613276E+01,-305,2689,6325
7.52814446E+01,-258,2695,6311
7.53015616E+01,-222,2699,6318
7.53216786E+01,-178,2715,6321
7.53417956E+01,-126,2717,6291
