"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
73.40158400,16.40243902,-2.07317073,-15.24390244
73.42164200,14.57317073,4.63414634,-15.30487805
73.44169800,13.65853659,7.50000000,-15.85365854
73.46175500,14.26829268,4.08536585,-15.18292683
73.48181000,15.30487805,-1.15853659,-16.34146341
73.50186800,17.01219512,2.13414634,-17.86585366
73.52192500,16.03658537,10.00000000,-13.41463415
73.54198000,7.07317073,9.69512195,-12.19512195
73.56203500,5.54878049,9.20731707,-15.67073171
73.58208900,13.17073171,14.93902439,-17.37804878
73.60214200,18.71951220,20.18292683,-15.91463415
73.62219700,13.41463415,23.23170732,-13.65853659
73.64225200,2.50000000,19.08536585,-16.46341463
73.66231100,-2.62195122,20.97560976,-17.68292683
73.68237500,-0.12195122,24.45121951,-15.73170732
73.70243200,6.09756098,27.86585366,-12.31707317
73.72249000,3.29268293,28.29268293,-15.67073171
73.74254600,-2.01219512,31.70731707,-18.90243902
73.76260000,-5.24390244,29.20731707,-19.32926829
73.78265600,-5.42682927,34.57317073,-17.80487805
73.80271500,-7.07317073,48.65853659,-20.97560976
73.82277000,-9.63414634,56.28048780,-26.70731707
73.84282400,-7.37804878,56.64634146,-27.68292683
73.86288600,-2.92682927,54.45121951,-26.70731707
73.88294400,-7.86585366,58.78048780,-27.01219512
73.90299900,-12.86585366,53.10975610,-27.37804878
73.92305400,-10.54878049,44.39024390,-23.41463415
73.94310800,-6.52439024,39.20731707,-20.42682927
73.96316400,-6.70731707,42.25609756,-20.24390244
73.98321800,-6.03658537,45.85365854,-21.76829268
74.00327200,-8.78048780,41.76829268,-23.65853659
74.02332600,-13.04878049,32.80487805,-19.63414634
74.04339100,-14.14634146,24.32926829,-12.98780488
74.06346200,-11.28048780,21.70731707,-9.32926829
74.08351700,-8.90243902,25.00000000,-10.30487805
74.10357000,-8.17073171,31.64634146,-10.97560976
74.12362500,-6.21951220,33.23170732,-8.41463415
74.14368000,-3.84146341,31.64634146,-6.09756098
74.16523100,-8.47560976,43.90243902,-12.13414634
74.18531300,-9.20731707,44.51219512,-13.17073171
74.20537700,-9.51219512,39.51219512,-12.07317073
74.22543200,-11.03658537,36.70731707,-11.21951220
74.24548600,-12.01219512,35.00000000,-10.79268293
74.26554200,-12.13414634,35.85365854,-10.30487805
74.28559600,-15.54878049,45.54878049,-14.75609756
74.30565000,-14.14634146,52.07317073,-17.31707317
74.32570400,-6.95121951,47.50000000,-12.31707317
74.34575900,0.67073171,30.06097561,-4.26829268
74.36581300,-2.92682927,19.14634146,0.24390244
74.38586700,-10.67073171,26.28048780,-3.10975610
74.40592100,-12.37804878,47.74390244,-10.48780488
74.42597500,-11.28048780,60.85365854,-14.57317073
74.44602800,-8.35365854,55.36585366,-10.60975610
74.46608600,-8.04878049,41.15853659,-3.17073171
74.48614200,-12.13414634,36.21951220,-0.24390244
74.50619600,-20.06097561,50.60975610,-2.56097561
74.52625100,-25.00000000,61.15853659,-8.17073171
74.54630600,-19.69512195,65.30487805,-7.13414634
74.56636100,-13.23170732,58.23170732,-0.54878049
74.58641500,-13.84146341,42.86585366,6.46341463
74.60647000,-17.19512195,35.36585366,9.20731707
74.62652600,-17.68292683,47.13414634,5.97560976
74.64658300,-16.58536585,72.43902439,-3.90243902
74.66664200,-12.37804878,81.95121951,-11.70731707
74.68670900,-4.08536585,75.79268293,-8.90243902
74.70676600,-0.24390244,63.35365854,-4.26829268
74.72682000,-3.65853659,60.06097561,-1.40243902
74.74687300,-12.68292683,68.84146341,0.24390244
74.76692700,-24.32926829,77.07317073,-3.90243902
74.78698200,-24.69512195,74.32926829,-9.63414634
74.80703600,-12.62195122,68.41463415,-7.62195122
74.82709000,-2.74390244,70.73170732,-3.78048780
74.84714800,-0.18292683,82.19512195,-3.96341463
74.86720400,-8.17073171,97.68292683,-5.54878049
74.88725800,-18.23170732,97.31707317,-4.26829268
74.90731200,-22.74390244,87.19512195,-3.41463415
74.92736600,-20.18292683,86.64634146,-1.95121951
74.94742000,-10.73170732,88.23170732,0.42682927
74.96747400,-3.04878049,88.10975610,3.65853659
74.98752800,-4.63414634,89.69512195,9.39024390
75.00758200,-15.24390244,83.84146341,12.37804878
75.02763800,-24.14634146,74.02439024,9.51219512
75.04769200,-17.98780488,61.09756098,7.13414634
75.06775900,-4.32926829,53.71951220,9.32926829
75.08782200,2.62195122,52.98780488,15.18292683
75.10788400,-2.98780488,57.37804878,21.03658537
75.12794100,-11.89024390,56.95121951,21.76829268
75.14799700,-14.39024390,54.81707317,18.96341463
75.16805200,-10.06097561,56.21951220,15.60975610
75.18810800,-2.50000000,56.70731707,17.25609756
75.20816600,-2.92682927,50.00000000,21.09756098
75.22822100,-8.71951220,44.69512195,24.81707317
75.24827700,-10.12195122,47.19512195,26.58536585
75.26833100,-8.17073171,56.28048780,26.40243902
75.28838500,-1.64634146,56.46341463,26.34146341
75.30844100,0.91463415,52.01219512,28.10975610
75.32849600,-2.92682927,51.28048780,30.24390244
75.34855000,-3.84146341,41.34146341,30.48780488
75.36860400,2.31707317,24.14634146,29.26829268
75.38865800,5.73170732,21.95121951,28.17073171
75.40871100,1.15853659,38.84146341,30.12195122
75.42876500,-5.30487805,46.03658537,32.80487805
75.44882000,-12.98780488,39.51219512,31.40243902
75.46887500,-11.21951220,24.32926829,26.64634146
75.48893000,-5.97560976,18.47560976,25.91463415
75.50898400,-7.07317073,15.79268293,27.43902439
75.52903800,-12.07317073,15.18292683,31.82926829
75.54909400,-15.00000000,17.01219512,39.08536585
75.56914900,-19.69512195,4.26829268,36.52439024
75.58918400,-22.68292683,-2.01219512,27.25609756
75.60923700,-18.17073171,14.39024390,22.80487805
75.62929100,-5.48780488,24.93902439,26.03658537
75.64934900,4.81707317,22.80487805,32.31707317
75.66940400,0.00000000,0.00000000,0.00000000
75.68945700,-17.92682927,3.96341463,25.00000000
75.70952200,-26.21951220,-4.51219512,19.39024390
75.72959200,-21.15853659,-7.74390244,20.30487805
75.74965400,-11.15853659,-7.98780488,24.69512195
75.76970900,-6.28048780,-1.15853659,26.89024390
75.78976400,-8.90243902,4.75609756,22.50000000
75.80982400,-9.26829268,-0.48780488,17.25609756
75.82988000,-8.53658537,-7.50000000,18.84146341
75.84993700,-9.20731707,-15.24390244,23.96341463
75.86999300,-12.31707317,-19.32926829,25.12195122
75.89004800,-19.57317073,-27.37804878,17.19512195
75.91010200,-25.12195122,-32.25609756,8.90243902
75.93015600,-24.08536585,-39.93902439,9.20731707
75.95020900,-18.29268293,-61.09756098,14.93902439
75.97026300,-15.91463415,-69.14634146,20.06097561
75.99031700,-18.53658537,-64.39024390,19.69512195
76.01037100,-24.45121951,-59.87804878,10.73170732
76.03042500,-29.63414634,-57.43902439,1.40243902
76.05048400,-29.45121951,-56.40243902,1.46341463
76.07054000,-23.47560976,-72.56097561,5.85365854
76.09059400,-19.26829268,-84.57317073,9.57317073
76.11065500,-22.37804878,-84.20731707,7.25609756
76.13071900,-29.20731707,-69.39024390,2.92682927
76.15077400,-31.09756098,-60.00000000,-2.68292683
76.17082800,-29.08536585,-63.23170732,-7.37804878
76.19090200,-24.20731707,-63.41463415,-5.42682927
76.21096000,-18.90243902,-60.54878049,-1.21951220
76.23101500,-19.63414634,-55.42682927,0.00000000
76.25107200,-26.82926829,-50.36585366,-4.26829268
76.27112800,-29.63414634,-41.15853659,-6.03658537
76.29118200,-22.56097561,-35.73170732,-3.96341463
76.31123600,-11.76829268,-41.40243902,-0.97560976
76.33129000,-5.54878049,-43.17073171,3.47560976
76.35134500,-9.26829268,-36.15853659,6.15853659
76.37139900,-14.69512195,-32.31707317,4.75609756
76.39145200,-18.35365854,-33.78048780,1.89024390
76.41843800,-21.64634146,-38.47560976,2.19512195
76.43849300,-22.25609756,-40.30487805,5.60975610
76.45854900,-21.58536585,-40.30487805,9.08536585
76.47860400,-18.41463415,-40.73170732,10.30487805
76.49866000,-16.40243902,-42.50000000,5.97560976
76.51871600,-17.80487805,-45.24390244,2.19512195
76.53877100,-20.30487805,-48.47560976,1.40243902
76.55882600,-21.46341463,-55.06097561,0.06097561
76.57888000,-19.87804878,-59.93902439,-1.46341463
76.59893400,-18.29268293,-59.39024390,-3.47560976
76.61898800,-20.48780488,-52.80487805,-3.59756098
76.63904200,-17.86585366,-51.40243902,-2.68292683
76.65909800,-15.91463415,-60.00000000,-2.98780488
76.67915300,-19.02439024,-70.12195122,-5.30487805
76.69920700,-20.54878049,-73.59756098,-7.56097561
76.71926100,-19.93902439,-82.07317073,-8.65853659
76.73932200,-23.78048780,-91.58536585,-7.19512195
76.75975200,-31.09756098,-86.46341463,-4.81707317
76.77981500,-32.01219512,-82.43902439,-6.89024390
76.79987400,-33.04878049,-83.78048780,-16.95121951
76.81993100,-33.71951220,-80.06097561,-26.40243902
76.83998600,-35.48780488,-70.12195122,-27.31707317
76.86004300,-31.46341463,-67.37804878,-22.31707317
76.88028700,-25.06097561,-67.68292683,-18.96341463
76.90034200,-23.71951220,-66.03658537,-22.31707317
76.92039700,-24.87804878,-63.71951220,-29.02439024
76.94045100,-22.43902439,-68.04878049,-31.89024390
76.96050500,-20.67073171,-74.51219512,-27.86585366
76.98056100,-22.68292683,-77.98780488,-23.17073171
77.00061500,-25.12195122,-76.21951220,-19.26829268
77.02066900,-25.06097561,-69.51219512,-18.59756098
77.04072300,-23.23170732,-66.89024390,-22.92682927
77.06077700,-23.23170732,-59.20731707,-24.14634146
77.08083700,-17.13414634,-57.07317073,-21.15853659
77.10089400,-16.21951220,-58.65853659,-16.58536585
77.12094900,-21.21951220,-59.45121951,-12.01219512
77.14101100,-23.23170732,-65.06097561,-13.84146341
77.16107900,-19.69512195,-68.29268293,-17.50000000
77.18113500,-13.84146341,-63.04878049,-17.56097561
77.20119900,-10.30487805,-62.25609756,-16.46341463
77.22140500,-13.29268293,-64.45121951,-14.81707317
77.24147300,-19.14634146,-65.54878049,-15.67073171
77.26154100,-20.79268293,-67.74390244,-20.67073171
77.28159700,-16.03658537,-58.65853659,-17.37804878
77.30165200,-8.90243902,-58.53658537,-11.58536585
77.32170600,-9.45121951,-60.42682927,-13.17073171
77.34176000,-12.92682927,-54.14634146,-16.82926829
77.36181400,-11.09756098,-55.06097561,-19.39024390
77.38186800,-6.52439024,-68.71951220,-18.47560976
77.40192200,-3.47560976,-67.92682927,-14.87804878
77.42197600,2.01219512,-58.84146341,-12.56097561
77.44202900,4.45121951,-54.39024390,-13.29268293
77.46208400,7.31707317,-55.30487805,-17.68292683
77.48213800,9.08536585,-51.21951220,-18.90243902
77.50219300,13.29268293,-41.46341463,-15.54878049
77.52224700,22.43902439,-42.07317073,-16.40243902
77.54230100,27.31707317,-44.75609756,-15.42682927
77.56235500,13.65853659,-51.15853659,-12.50000000
77.58240900,2.37804878,-61.15853659,-6.89024390
77.60246300,3.59756098,-55.60975610,-4.63414634
77.62252000,14.81707317,-41.52439024,-8.47560976
77.64257400,24.87804878,-17.98780488,-15.24390244
77.66262800,26.46341463,-2.62195122,-22.25609756
77.68268300,17.25609756,2.07317073,-25.60975610
77.70273700,13.84146341,0.12195122,-24.63414634
77.72279000,19.08536585,-2.50000000,-23.84146341
77.74284400,19.26829268,-1.21951220,-26.52439024
77.76289800,20.24390244,1.09756098,-33.84146341
77.78295700,26.46341463,9.26829268,-41.70731707
77.80302000,28.84146341,22.31707317,-41.70731707
77.82307500,19.63414634,13.90243902,-39.69512195
77.84312900,5.30487805,2.19512195,-34.51219512
77.86318300,3.84146341,6.52439024,-29.02439024
77.88323800,7.74390244,23.53658537,-25.85365854
77.90329200,5.85365854,31.89024390,-32.50000000
77.92334700,7.62195122,31.40243902,-35.00000000
77.94340000,4.69512195,27.56097561,-28.71951220
77.96345400,7.56097561,25.00000000,-23.23170732
77.98350800,13.59756098,31.15853659,-21.76829268
78.00356200,12.31707317,34.93902439,-25.36585366
78.02361600,9.02439024,35.73170732,-27.01219512
78.04367000,9.20731707,41.40243902,-24.45121951
78.06372400,11.34146341,45.85365854,-27.56097561
78.08378400,8.53658537,56.46341463,-30.85365854
78.10384100,-2.19512195,49.81707317,-30.54878049
78.12389600,-6.15853659,35.91463415,-22.80487805
78.14395000,-1.46341463,30.12195122,-16.15853659
78.16401800,3.29268293,27.92682927,-14.32926829
78.18407700,1.34146341,29.81707317,-15.42682927
78.20449400,-1.40243902,29.63414634,-18.23170732
78.22455000,-5.00000000,34.51219512,-18.23170732
78.24460500,-11.28048780,35.54878049,-18.29268293
78.26465900,-13.71951220,37.50000000,-19.87804878
78.28471300,-10.60975610,46.40243902,-21.21951220
78.30476700,-6.82926829,49.87804878,-21.82926829
78.32482000,-8.53658537,46.64634146,-19.39024390
78.34487300,-15.12195122,32.86585366,-15.06097561
78.36494800,-15.30487805,25.30487805,-11.15853659
78.38500400,-13.41463415,29.75609756,-13.10975610
78.40507800,-10.67073171,41.76829268,-17.01219512
78.42516200,-6.52439024,50.18292683,-16.70731707
78.44618800,-4.39024390,41.58536585,-11.95121951
78.46625400,-6.82926829,30.48780488,-7.31707317
78.48632200,-9.57317073,28.65853659,-5.85365854
78.50639100,-7.80487805,33.96341463,-6.64634146
78.52644900,-3.29268293,42.01219512,-6.28048780
78.54650400,-2.92682927,43.23170732,-7.01219512
78.56655800,-9.32926829,40.67073171,-8.90243902
78.58661200,-11.82926829,40.06097561,-8.17073171
78.60667000,-13.47560976,40.18292683,-6.03658537
78.62672600,-11.46341463,38.35365854,-4.39024390
78.64678100,-9.26829268,39.69512195,-2.37804878
78.66683800,-8.84146341,37.92682927,-1.09756098
78.68689400,-10.18292683,39.81707317,-5.18292683
78.70694800,-9.57317073,47.25609756,-7.13414634
78.72700400,-3.53658537,45.06097561,-4.51219512
78.74706000,0.79268293,34.51219512,-0.12195122
78.76711700,-6.28048780,31.76829268,0.67073171
78.78717200,-11.64634146,34.93902439,-4.14634146
78.80723800,-11.15853659,44.69512195,-5.97560976
78.82730500,-7.92682927,44.51219512,-5.42682927
78.84736700,-9.32926829,42.50000000,-3.96341463
78.86742200,-12.50000000,39.87804878,-3.84146341
78.88747900,-12.68292683,39.63414634,-3.04878049
78.90753300,-13.17073171,43.47560976,-5.00000000
78.92758600,-14.02439024,49.75609756,-7.80487805
78.94764000,-10.24390244,52.19512195,-8.04878049
78.96769300,-4.32926829,53.41463415,-7.13414634
78.98774700,-6.09756098,52.07317073,-8.04878049
79.00780100,-8.10975610,54.14634146,-8.29268293
79.02785500,-7.31707317,63.53658537,-8.65853659
79.04790800,-7.07317073,70.54878049,-9.20731707
79.06796200,-8.17073171,70.85365854,-9.20731707
79.08802100,-5.42682927,73.47560976,-9.63414634
79.10807600,-7.01219512,70.48780488,-14.08536585
79.12813000,-10.12195122,73.84146341,-13.96341463
79.14818400,-13.04878049,79.32926829,-11.52439024
79.16823800,-10.18292683,84.08536585,-9.57317073
79.18829200,-11.82926829,85.54878049,-8.84146341
79.20838000,-15.24390244,73.84146341,-11.34146341
79.22843700,-13.59756098,65.97560976,-9.26829268
79.24850100,-12.98780488,68.84146341,-2.37804878
79.26855600,-11.34146341,77.98780488,1.82926829
79.28860900,-16.15853659,83.65853659,-1.58536585
79.30866300,-19.14634146,80.18292683,-5.60975610
79.32871700,-12.01219512,75.97560976,-0.12195122
79.34877100,-4.69512195,73.10975610,4.75609756
79.36884100,-3.17073171,83.84146341,4.39024390
79.38889500,-10.73170732,103.90243902,3.53658537
79.40894900,-19.81707317,100.30487805,0.18292683
79.42900300,-13.23170732,82.74390244,2.56097561
79.44905800,-5.36585366,81.95121951,8.90243902
79.46911300,-0.30487805,88.90243902,8.53658537
79.48916700,0.48780488,106.46341463,9.69512195
79.50922500,-10.00000000,106.82926829,12.01219512
79.52928000,-17.62195122,78.10975610,11.52439024
79.54933400,-15.36585366,57.07317073,11.58536585
79.56939100,-8.96341463,67.01219512,13.71951220
79.58944500,-2.31707317,87.98780488,15.85365854
79.60949900,-2.13414634,91.40243902,22.74390244
79.62955300,-12.92682927,76.09756098,28.71951220
79.64961000,-21.76829268,57.37804878,27.56097561
79.66966500,-17.56097561,57.25609756,27.98780488
79.68971900,-9.57317073,72.31707317,31.46341463
79.70977300,-6.09756098,81.64634146,35.91463415
79.72982700,-5.97560976,72.86585366,39.57317073
79.74988100,-3.78048780,50.97560976,35.30487805
79.76993500,7.31707317,31.52439024,28.04878049
79.78999200,12.68292683,31.15853659,25.24390244
79.81005000,13.78048780,40.67073171,26.52439024
79.83014100,10.79268293,46.46341463,29.45121951
79.85020700,6.46341463,42.98780488,27.62195122
79.87027100,1.15853659,38.96341463,22.62195122
79.89033200,-0.97560976,37.98780488,20.79268293
79.91039000,0.85365854,29.14634146,23.10975610
79.93044500,-1.82926829,20.60975610,27.13414634
79.95050000,-5.24390244,17.07317073,27.13414634
79.97055400,-10.12195122,20.67073171,24.57317073
79.99061200,-11.64634146,27.31707317,25.00000000
80.01066800,-14.39024390,32.31707317,27.92682927
80.03072400,-18.17073171,28.71951220,27.19512195
80.05078100,-16.76829268,20.00000000,24.39024390
80.07083600,-9.26829268,19.20731707,28.17073171
80.09089100,-5.79268293,20.91463415,33.71951220
80.11094500,-11.95121951,19.51219512,35.30487805
80.13099900,-25.36585366,14.81707317,28.04878049
80.15105300,-19.93902439,10.24390244,18.59756098
80.17110700,-12.37804878,10.79268293,18.35365854
80.19116200,-9.81707317,2.43902439,19.45121951
80.21121700,-11.82926829,-1.03658537,17.92682927
80.23127100,-9.57317073,1.52439024,14.93902439
80.25133300,-3.59756098,0.12195122,11.34146341
80.27140700,-4.39024390,-1.09756098,10.36585366
80.29149200,-8.04878049,2.07317073,11.70731707
80.31156000,-11.28048780,1.70731707,13.53658537
80.33161500,-11.76829268,-2.50000000,12.19512195
80.35166900,-12.50000000,-9.87804878,8.23170732
80.37172300,-15.48780488,-15.79268293,8.10975610
80.39177600,-18.17073171,-21.70731707,8.96341463
80.41183100,-18.10975610,-18.90243902,6.70731707
80.43883000,-16.28048780,-28.17073171,3.10975610
80.45888900,-18.17073171,-43.04878049,9.69512195
80.47894400,-24.02439024,-74.69512195,14.93902439
80.49899900,-34.32926829,-94.75609756,16.40243902
80.51905300,-39.51219512,-97.43902439,13.96341463
80.53910800,-35.85365854,-87.74390244,12.31707317
80.55916200,-29.45121951,-72.98780488,10.54878049
80.57921900,-16.95121951,-68.53658537,8.35365854
80.59927400,-4.45121951,-78.29268293,7.13414634
80.61932800,-3.96341463,-82.74390244,8.90243902
80.63938200,-14.63414634,-77.92682927,12.56097561
80.65943900,-23.04878049,-74.81707317,15.00000000
80.67949400,-26.40243902,-79.45121951,14.51219512
80.69954800,-29.57317073,-102.50000000,11.21951220
80.71960200,-34.69512195,-116.52439024,11.70731707
80.73965600,-38.17073171,-113.59756098,12.50000000
80.75971000,-38.04878049,-102.86585366,11.28048780
80.77976400,-32.01219512,-89.02439024,9.87804878
80.79982100,-25.36585366,-95.48780488,8.65853659
80.81987500,-27.50000000,-111.03658537,5.85365854
80.83992900,-36.15853659,-111.03658537,1.95121951
80.85999400,-42.31707317,-97.92682927,0.42682927
80.88005100,-41.03658537,-86.21951220,-1.15853659
80.90011300,-36.76829268,-88.90243902,-1.46341463
80.92017000,-38.10975610,-107.62195122,-0.67073171
80.94022500,-41.58536585,-122.19512195,0.91463415
80.96027900,-43.71951220,-132.86585366,-1.70731707
80.98033400,-47.62195122,-130.91463415,-6.52439024
81.00038800,-53.84146341,-118.65853659,-12.68292683
81.02044200,-55.36585366,-107.80487805,-16.46341463
