"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
119.79361700,0.52655519,8.08501553,-4.44699788
119.81367200,0.48826026,8.79825846,-4.89696322
119.83372600,0.26806446,8.68816056,-5.28948618
119.85378200,-0.39252296,7.83609853,-4.86345517
119.87383700,-0.67973488,7.61590272,-3.43696930
119.89389200,0.32550684,8.39137491,-2.54661235
119.91394600,0.73239039,8.79825846,-2.74287383
119.93400400,0.46432594,8.85091398,-3.41303497
119.95405800,0.44996534,8.85091398,-3.64759137
119.97411200,0.61750563,9.01366740,-3.02051202
119.99416600,1.10576589,9.08068351,-2.56575981
120.01422000,1.61796048,9.24822380,-2.69500518
120.03427400,1.26373244,9.36789543,-3.02529888
120.05433100,0.96215993,9.46363274,-3.43696930
120.07438600,1.32117483,9.63595989,-3.27421588
120.09444200,1.81900882,9.32481364,-2.42215385
120.11450600,1.72805838,8.91793009,-1.99612284
120.13457600,1.45520706,8.75517667,-2.25940043
120.15463100,1.21107693,8.84134025,-2.92956158
120.17468500,1.24937185,8.77911100,-3.07316754
120.19474000,1.68976346,8.78868473,-2.71893950
120.21479400,1.95304105,8.88920890,-2.48916997
120.23485000,1.85730374,9.04238859,-2.65671025
120.25490600,2.02963090,9.09025724,-2.86254546
120.27496100,2.17323686,9.44927214,-3.18805230
120.29501600,2.35035087,9.68861541,-3.13060992
120.31507100,2.49395683,9.36310857,-2.75723442
120.33512900,2.70457891,9.27694499,-2.47480937
120.35518400,2.83861113,9.33438737,-2.64713652
120.37523700,2.61362846,9.21471574,-2.78116875
120.39529200,2.68543144,8.99930680,-3.02051202
120.41534500,2.57533354,8.89878263,-3.21198663
120.43540000,2.79074248,8.82219278,-3.06359380
120.45545700,3.06838067,8.82219278,-3.03487261
120.47551100,2.74766069,8.79347159,-3.07795440
120.49556500,2.70936577,8.63071817,-3.16890484
120.51561900,2.86254546,8.65465250,-3.17847857
120.53568000,2.80510308,8.90835636,-2.86254546
120.55574200,2.87690606,8.76475040,-2.98700396
120.57579700,3.21677350,8.69294742,-3.31729767
120.59585100,3.34601886,8.69294742,-3.56621466
120.61590800,3.11624932,8.72645548,-3.78641047
120.63596300,3.01093829,8.54934146,-3.75290241
120.66298600,3.19283917,8.12331045,-3.95395075
120.68304200,3.41782184,8.02278628,-4.20765462
120.70309700,3.37952692,7.90311464,-4.25073640
120.72315600,3.05880694,7.59675526,-4.20286775
120.74321100,2.95349590,7.28082215,-4.48050594
120.76326800,3.22156036,7.41485438,-4.91132382
120.78332200,3.57100153,7.69249257,-5.34692856
120.80337900,3.63801764,7.80259047,-5.55755064
120.82343400,3.70503376,7.64462392,-5.50489512
120.84348800,3.49441168,7.18029798,-5.31342051
120.86354500,3.21198663,6.40482580,-5.16981455
120.88360000,3.08752813,6.15590880,-5.89263121
120.90365800,3.18326544,6.15112194,-6.53885803
120.92371500,3.62844391,6.26600670,-6.97446277
120.94376900,3.77204987,6.01230284,-6.96010218
120.96382400,3.63323078,5.61977989,-7.06062635
120.98387800,3.30772394,5.18417514,-7.15636365
121.00393300,3.43218243,4.97355307,-7.31433021
121.02398600,3.46090363,5.13151962,-7.62547645
121.04404000,3.58057526,5.05492978,-8.14245791
121.06409700,3.54228034,4.87302890,-8.33393252
121.08415200,3.57578839,4.45178475,-8.18553970
121.10420700,3.40824811,4.26509700,-8.14245791
121.12426600,3.30772394,4.18372029,-8.18075283
121.14432800,3.38910065,4.05926179,-8.34829312
121.16439700,3.17369171,3.66195197,-8.22383462
121.18445100,3.17369171,3.44175617,-8.45839102
121.20450600,3.25506842,3.39388751,-8.59721011
121.22456000,3.43696930,3.48483795,-8.57806265
121.24461600,3.23592096,3.19283917,-8.65943936
121.26467300,2.89605352,2.75723442,-8.74081607
121.28473100,2.74766069,2.18759745,-8.69294742
121.30478600,2.70457891,1.90995926,-8.80304532
121.32484300,2.71415264,1.90038553,-9.02802799
121.34489700,2.56097295,1.35946975,-8.78868473
121.36495200,2.36471147,1.07225783,-8.79347159
121.38500600,2.07271268,1.09619216,-9.15248649
121.40506000,2.24025297,0.72281666,-9.43491155
121.42511400,2.40779326,0.45953907,-9.44448528
121.44516800,2.01527030,-0.44517847,-8.85570084
121.46522400,1.60838675,-0.66058741,-9.18599455
121.48528000,1.36425662,-0.49304713,-9.69340227
121.50533300,1.71369778,-0.61271876,-9.91838494
121.52539100,1.60838675,-1.08661843,-9.52586199
121.54544500,1.40255154,-1.74720584,-9.17163395
121.56550600,1.09619216,-2.07271268,-9.11897843
121.58556800,0.97173366,-2.07749955,-9.38225603
121.60562300,0.77547218,-2.22110551,-9.43012468
121.62568000,0.70366920,-2.65671025,-9.18120768
121.64573400,0.58878443,-2.92956158,-9.01366740
121.66579100,0.48826026,-3.16890484,-8.90356950
121.68584600,0.52176832,-3.22634723,-9.04717545
121.70590000,0.43560474,-3.29815021,-9.20992888
121.72595700,0.25370386,-3.53749347,-9.02324113
121.74601200,0.07180298,-3.69546003,-8.91314323
121.76606600,0.02872119,-3.86778718,-8.88442203
121.78612000,0.00478687,-4.11191731,-8.74560294
121.80617400,-0.09095044,-4.32732625,-8.53976773
121.82622800,-0.20583521,-4.30817879,-8.52540714
121.84628100,-0.48826026,-4.51880086,-8.32914566
121.86634300,-0.53612892,-4.96397934,-8.06586806
121.88639800,-0.52655519,-5.13630649,-7.76429555
121.90645300,-0.66058741,-5.27512558,-7.60154213
121.92651100,-0.85206203,-5.48096079,-7.49144423
121.94656500,-1.09140529,-5.86869688,-7.11806873
121.96662200,-1.05311037,-6.08410582,-6.79734875
121.98667600,-1.03874977,-5.76338585,-7.15157679
122.00673000,-0.96215993,-5.62456675,-7.10849500
122.02809700,-0.66058741,-5.80646763,-6.70161145
122.04815400,-0.86163576,-6.02666344,-6.46226818
122.06821000,-0.78983278,-6.21813805,-6.52928430
122.08826600,-0.67494801,-6.25643297,-6.41918639
122.10832200,-0.72760353,-6.48141564,-6.03145030
122.12838000,-0.82334084,-6.80213562,-6.24207238
122.14843500,-1.20150320,-7.42921498,-6.28994103
122.16849600,-1.32596169,-7.84567226,-5.86869688
122.18855900,-0.80898024,-7.68291884,-5.61977989
122.20861400,-0.65101368,-7.50101796,-5.78732017
122.22866900,-0.83770143,-7.78822988,-5.76338585
122.24872400,-1.06747097,-8.26212954,-5.44266587
122.26878000,-1.03396291,-8.47753848,-5.20332260
122.28883500,-0.40688355,-8.40573550,-5.15545395
122.30889200,-0.07180298,-8.05150747,-5.37086289
122.32923700,-0.41645728,-8.16160537,-5.40437095
122.34930200,-0.59357130,-8.65465250,-5.05492978
122.36939000,-0.85684889,-9.37746916,-4.40391609
122.38944900,-0.60314503,-9.52107512,-4.07362239
122.40950300,-0.12445850,-8.70730802,-4.54273519
122.42955700,-0.00957373,-8.35786685,-5.10279843
122.44961100,0.12924536,-8.40094864,-4.82037338
122.46966600,-0.11009790,-9.13812590,-4.17893342
122.48972000,-0.32071998,-9.32002678,-4.47571907
122.50977400,-0.17232715,-8.91793009,-4.78686532
122.52983200,0.49783399,-8.21904775,-4.79165219
122.54988600,0.84727516,-8.08980239,-5.14588022
122.56994000,0.49304713,-8.32435879,-5.61499302
122.59000100,0.43081788,-8.67379996,-5.25597812
122.61008800,0.70845607,-8.81261905,-4.83473397
122.63014400,0.89035695,-8.59242325,-5.11715903
122.65019900,1.03396291,-8.41052237,-5.06929037
122.67025300,0.88557008,-8.46317789,-5.17460141
122.69030800,0.68930861,-8.64507877,-5.51925571
122.71036200,0.75153786,-8.87963517,-5.41394468
122.73041900,1.10097902,-8.81740592,-5.38043662
122.75047400,1.46956765,-7.98927822,-5.75381211
122.77052900,1.46478079,-7.66855824,-6.09846642
122.79058400,1.28287991,-8.13767104,-5.62456675
122.81063800,0.88078322,-8.63550504,-5.03099545
122.83069200,1.07225783,-8.42966983,-5.13151962
122.85074900,1.39776467,-7.69727943,-5.96922105
122.87080300,1.69455032,-7.03190516,-6.52449743
122.89085700,1.61796048,-7.22337977,-6.22292492
122.91091100,1.29724050,-7.74993495,-5.63414048
122.93096900,1.29245364,-8.02278628,-5.57191123
122.95102300,1.51264944,-7.62547645,-6.14154821
122.97108000,2.01527030,-6.78777502,-6.91702039
122.99113500,2.33599028,-5.89741807,-7.92226210
123.01118900,2.16844999,-6.15112194,-7.66377138
123.03124300,2.07271268,-6.96967591,-6.96010218
123.05130000,2.12536820,-7.04147889,-7.37177259
123.07135400,2.06792582,-6.78777502,-7.49144423
123.09140700,2.14930253,-6.71597204,-7.07977381
123.11146300,1.86209061,-6.73511951,-6.94574158
123.13152000,1.45042019,-7.01754456,-6.43354699
123.15157500,1.53658377,-6.42876012,-6.63938220
123.17163000,1.86209061,-5.35171543,-7.44357557
123.19169300,2.26897416,-4.55709578,-8.16639224
123.21175700,2.13494193,-4.41827669,-8.42966983
123.23181200,2.04877836,-4.87781576,-7.88875405
123.25186800,2.03441776,-5.06929037,-7.68770570
123.27192300,2.10143388,-4.78686532,-7.97970449
123.29197700,1.86687747,-4.58581698,-8.25255581
123.31203200,2.08228641,-4.34168685,-8.60199698
123.33209000,2.33599028,-4.12627791,-8.88920890
123.35214500,2.22589237,-4.19808089,-8.85570084
123.37219900,2.13494193,-4.59539071,-8.35786685
123.39225300,1.92910672,-4.45178475,-8.33871939
123.41230600,1.92431986,-4.16457283,-8.64507877
123.43236000,2.10622074,-4.02096687,-8.78868473
123.45241500,1.87645121,-3.92522956,-8.76953727
123.47246900,1.89081180,-3.76247614,-8.80304532
123.49252400,2.03920463,-3.57100153,-8.80783219
123.51257800,1.96261478,-3.44175617,-8.77911100
123.53263500,1.73763211,-3.49441168,-8.61157071
123.55268900,1.72805838,-3.30293707,-8.58284952
123.57274300,1.87166434,-2.80988994,-8.80783219
123.59279700,1.96261478,-2.59926787,-8.95143815
123.61285300,2.01527030,-2.40300639,-8.97058561
123.63291100,1.98654911,-2.29290849,-9.20992888
123.65297300,1.87166434,-1.93389359,-9.61202556
123.67302900,1.96740165,-1.48871511,-9.70297600
123.69308400,2.11579447,-1.17756887,-9.65510735
123.71313800,2.00090970,-1.18235573,-9.68382854
123.73319700,1.77114017,-1.32117483,-9.53543572
123.75325200,1.70891092,-1.27809304,-9.35353484
123.77330700,1.76156644,-0.89035695,-9.38225603
123.79336000,1.65625540,-0.53134205,-9.46841960
123.81341500,1.49828885,-0.31593311,-9.34396110
123.83346900,1.59881302,-0.29678565,-9.14291276
123.85350900,1.54615750,-0.11488477,-9.40619035
123.87356300,1.61317361,0.50740772,-9.97582733
123.89361700,1.61796048,0.66058741,-9.82743450
123.91367200,1.35468289,0.70845607,-9.54022258
123.93373000,1.30681423,0.81376710,-9.55937004
123.95378400,1.14406081,1.17278200,-9.71254973
123.97383900,1.32596169,1.53658377,-9.38704289
123.99389400,1.41691213,1.68976346,-9.20514201
124.01394800,0.98130739,1.88123807,-9.19078141
124.03400100,0.77068532,2.08707328,-8.96101188
124.05405800,0.85684889,2.45087504,-8.89878263
124.07411300,0.96694679,2.92477471,-9.02324113
124.09416800,1.23501125,3.27421588,-9.32481364
124.11422400,1.15363454,3.50398541,-9.49235393
124.13428100,0.61271876,3.22156036,-8.74560294
124.15433500,0.09573731,2.96785650,-7.99406508
124.17438900,0.06701611,3.38910065,-7.93183584
124.19444400,0.50740772,4.29381819,-8.28127700
124.21450200,0.92386501,4.82994711,-8.54455460
124.23459200,0.65101368,4.91611068,-8.50625967
124.25465200,0.14839282,4.98791366,-8.26212954
124.27470700,0.18190088,5.08365097,-8.08022866
124.29476300,0.67494801,5.63414048,-8.79347159
124.31481900,0.60314503,5.54797691,-8.39137491
124.33487900,0.16754029,5.13151962,-7.30475648
124.35494000,-0.37337549,4.98791366,-6.62502160
124.37585900,-0.42124415,5.54319004,-6.64416906
124.39592800,0.17711402,6.55800549,-7.51059169
124.41599700,0.45953907,6.82606995,-7.83131166
124.43605500,0.29678565,6.82606995,-6.69682458
124.45612200,-0.19626148,6.39525207,-5.39001035
124.47618500,-0.42603101,6.60587414,-5.08365097
124.49624000,-0.16275342,7.18987171,-5.54797691
124.51629700,-0.03829492,7.52495228,-5.97400792
124.53635400,-0.20583521,7.63983705,-5.74423838
124.55641000,0.12445850,7.78344301,-4.90653695
124.57647000,0.10531104,7.86960659,-4.53316146
124.59652500,-0.01914746,7.98449135,-4.73899667
124.61658000,0.12445850,8.38658804,-5.36607602
124.63663400,-0.09573731,8.04193374,-5.06929037
124.65669700,-0.23455640,7.73078749,-4.35126058
124.68376500,-0.06222925,7.81695107,-4.23637581
124.70382000,0.06222925,8.08980239,-4.74378353
124.72387600,0.15317969,8.30521133,-4.93047128
124.74393200,0.13403223,8.03714687,-4.55709578
124.76399600,-0.14839282,7.98927822,-4.01618000
124.78405800,0.16754029,8.21904775,-3.28378961
124.80411300,0.68930861,8.58763638,-3.37952692
124.82416600,0.79940651,8.98973307,-3.78162360
124.84422000,0.49304713,9.12855217,-4.03532746
124.86427500,0.36858863,8.86527457,-3.52791974
124.88432900,0.78025905,8.76475040,-2.81467681
124.90438300,1.35468289,9.03281486,-3.03965948
124.92444000,1.02438918,9.28173186,-3.22634723
124.94449400,0.49304713,9.13333903,-3.01093829
124.96454800,0.72760353,9.09025724,-2.56575981
124.98460200,1.16320827,9.27694499,-2.29769535
125.00465600,1.50307571,9.25779753,-2.07749955
125.02471000,1.50786258,9.45884587,-2.07271268
125.04476800,1.48392825,9.70776287,-2.44608818
125.06482400,1.58445242,9.76999212,-2.64713652
125.08487800,1.65146854,9.48756706,-2.52746489
125.10493700,1.67540286,9.03281486,-2.02484403
125.12499600,1.71369778,9.07110978,-2.08707328
125.14505100,1.78071390,9.42055095,-2.63756279
125.16510500,1.75199271,9.28651872,-2.58012041
125.18515900,1.65625540,8.96101188,-2.06792582
125.20521300,1.90038553,9.04238859,-1.76635330
125.22526800,2.13972880,9.44448528,-1.89081180
125.24533100,2.06313895,9.24343693,-2.12058134
125.26544700,2.04877836,8.94665128,-2.20674491
125.28550300,2.14451566,9.17163395,-2.23067924
125.30555800,2.40779326,9.58809124,-2.27376103
125.32561500,2.88647979,9.78913958,-2.59926787
125.34567000,2.83382427,9.47799333,-2.49874370
125.36573700,2.62798906,9.12855217,-2.52746489
125.38585100,2.66149712,8.97058561,-2.63756279
125.40591500,2.78595562,8.98015934,-2.53225175
125.42675300,2.86254546,9.10461784,-2.58012041
125.44680900,2.99179083,9.01366740,-2.50353056
125.46686300,3.26942901,8.98015934,-2.44608818
125.48691700,3.45132990,8.99930680,-2.61362846
125.50697100,3.18805230,8.74560294,-2.51789116
125.52702500,2.91998785,8.64029190,-2.38385893
125.54707900,3.07795440,8.65465250,-2.24503984
125.56713400,3.19762603,8.81740592,-2.41736699
125.58718700,3.37474005,8.94186442,-2.40300639
125.60724100,3.61408332,8.98973307,-2.33599028
125.62729400,3.45132990,8.94186442,-2.15408939
125.64734800,3.32208453,8.85091398,-2.09664701
125.66740200,3.61408332,8.88920890,-2.68543144
125.68746300,3.65716510,8.74081607,-3.05880694
125.70751900,3.47047736,8.23340835,-3.26464215
125.72757700,3.18326544,7.68291884,-3.26942901
125.74764100,3.45132990,7.27124842,-3.50398541
125.76769600,3.63801764,7.51059169,-4.26031013
125.78775000,4.04968806,7.81695107,-5.37086289
125.80780800,4.33211311,7.73078749,-5.94528673
125.82786300,4.24116267,7.31911707,-6.00751598
125.84791700,3.88693464,6.47184191,-5.68200913
125.86797100,3.54228034,5.81125450,-5.54319004
125.88802500,3.38431378,5.99794225,-5.96443419
125.90808000,3.66195197,6.15590880,-6.54364489
125.92813900,3.84385285,6.09367955,-6.92659412
125.94819400,4.12627791,5.82561509,-7.08934754
125.96824800,4.03054060,5.35650229,-7.26646156
125.98830100,3.61408332,4.72942294,-7.37655946
126.00835500,3.35559259,4.40391609,-7.49144423
126.02840900,3.49919855,4.71027547,-7.71642690
126.04846300,3.78162360,4.89696322,-7.89354091
126.06851600,3.99703254,4.61932503,-7.99406508
126.08857000,3.87257404,4.28424446,-7.92704897
126.10862400,3.90608210,4.25552327,-8.17117910
126.12868300,3.66195197,4.23637581,-8.22862149
126.14873800,0.00000000,-65.98215157,1.16320827
126.16879200,3.30772394,3.33165826,-7.95577016
126.18884800,0.00000000,-63.76104606,1.16799514
126.20890200,3.61887018,3.62844391,-8.63071817
126.22895600,3.72896808,3.44175617,-8.52062027
126.24901000,3.45132990,2.83382427,-8.38180118
126.26906400,3.20241290,2.57054668,-8.62114444
126.28912800,3.20241290,2.52746489,-8.97537248
126.30920400,3.28857647,2.39343266,-9.11897843
126.32924100,3.10667559,1.89081180,-8.89399576
126.34929500,2.74766069,1.09619216,-8.58284952
126.36934900,2.65671025,1.03874977,-8.87006144
126.38940300,2.88169292,1.33074856,-9.47799333
126.40945800,3.10188873,1.48871511,-9.77477898
126.42951100,2.91998785,0.98130739,-9.38225603
126.44956500,2.42215385,-0.01436060,-8.94665128
126.46961900,2.14930253,-0.28242505,-9.05196232
126.48967300,2.35035087,-0.05744238,-9.43012468
126.50972700,2.40300639,0.04308179,-9.87051629
126.52978300,1.90517240,-0.54570265,-9.50671453
126.54983800,1.83815628,-1.38340408,-9.18120768
126.56989200,1.55094436,-1.65146854,-9.27694499
126.58994600,1.69455032,-1.62274734,-9.49714079
126.61000000,1.76635330,-1.57009182,-9.51628826
126.63005400,1.46478079,-2.02963090,-9.24343693
126.65010800,1.05789724,-2.56575981,-9.05196232
126.67016300,0.90950441,-2.85775860,-9.19556828
126.69021800,0.83770143,-2.97743023,-9.29609245
126.71027300,0.91907814,-2.99179083,-9.18120768
126.73032800,0.89993068,-3.42260870,-8.85570084
126.75039200,0.47389967,-3.72896808,-8.87006144
126.77045700,0.08137671,-3.99703254,-8.84612711
126.79051600,-0.14839282,-4.09276985,-8.75996354
126.81057200,0.07658985,-4.46614534,-8.46796475
126.83062700,0.45953907,-4.57624325,-8.27170327
126.85068100,-0.04786865,-4.70070174,-8.25255581
126.87073500,-0.43081788,-5.26076499,-8.02757314
126.89078900,-0.75153786,-5.50968198,-7.91268837
126.91084200,-0.62229249,-5.45702646,-7.86003286
126.93089600,-0.51219459,-5.41873154,-7.75472182
126.95095000,-0.45475221,-5.35650229,-7.63026332
126.97100300,-0.61271876,-5.53840318,-7.43878871
126.99105700,-0.97173366,-6.01230284,-7.11328187
127.01111200,-1.17756887,-6.13676134,-7.10370813
127.03116500,-1.17756887,-6.05059776,-6.95531531
127.05121900,-0.83770143,-5.88784434,-6.76862756
127.07127300,-0.93822560,-6.09367955,-6.32823595
127.09132700,-1.18235573,-6.52449743,-5.92135240
127.11138300,-1.05311037,-6.66810339,-5.94528673
127.13143800,-1.30681423,-6.71597204,-5.86869688
127.15149200,-1.36425662,-6.77341443,-5.85912315
127.17154600,-1.14406081,-7.00318396,-5.76817271
127.19160300,-1.14884768,-7.37655946,-5.45702646
127.21165900,-1.31638796,-7.58718153,-5.35650229
127.23171300,-1.34032229,-7.76429555,-5.27033872
127.25176700,-1.12012648,-7.85524599,-5.33256797
127.27182100,-1.09140529,-7.93183584,-5.35171543
127.29187500,-1.18235573,-8.37701431,-5.07886410
127.31194600,-1.24458498,-8.44403042,-5.05492978
127.33200200,-1.07704470,-8.41530923,-4.94004501
127.35206500,-0.77547218,-8.30521133,-4.75335726
127.37212200,-0.69888234,-8.30521133,-4.80122592
127.39217600,-0.67016114,-8.31957193,-4.74378353
127.41223000,-0.90950441,-8.56848892,-4.63368563
127.43228400,-0.86163576,-8.67379996,-4.51401400
127.45233800,-0.53612892,-8.60199698,-4.60017757
127.47239300,-0.51219459,-8.68816056,-4.83952084
127.49244700,-0.52176832,-8.63550504,-5.30863364
127.51250000,-0.14360596,-8.26691641,-5.27991245
127.53255400,0.06222925,-8.31478506,-4.77250472
127.55260800,-0.02872119,-8.70730802,-4.67676742
127.57266200,-0.22976954,-8.95143815,-4.82516024
127.59271600,-0.36380176,-8.76475040,-5.01184799
127.61277000,-0.05265552,-8.44403042,-4.88738949
127.63282400,0.38294923,-8.50147281,-4.26509700
127.65287800,0.48347340,-8.64507877,-4.28903133
127.67293200,0.04308179,-8.87484830,-4.69112801
127.69298700,-0.10531104,-8.70252115,-5.05014291
127.71304200,0.23455640,-8.50147281,-4.90175009
127.73309600,0.45953907,-8.60199698,-4.59060384
127.75315000,0.52655519,-8.64986563,-4.65283309
127.77321400,0.56963697,-8.57327579,-4.97833993
127.79327400,0.56963697,-8.44403042,-5.07886410
127.81333500,0.70366920,-8.48232535,-4.82994711
127.83339100,0.89035695,-8.49189908,-4.85388143
