source;target;next_n;prev_n;next_e;distance
37;11;29;29;162;0.00498598
37;70;16;69;163;0.00351
37;69;16;16;163;0.00238221
37;10;29;11;162;0.00822339
37;61;62;62;165;0.00181967
37;2;16;0;163;0.00875483
37;65;64;64;164;0.00264793
37;41;16;66;163;0.00410964
37;39;16;41;163;0.00456264
37;21;16;39;163;0.00570678
37;40;16;39;163;0.00755054
37;30;29;11;162;0.00663908
37;31;62;34;165;0.00599023
37;55;16;42;163;0.00920292
37;32;62;31;165;0.00612622
37;33;62;31;165;0.00876274
37;73;16;72;163;0.00770604
37;25;16;18;163;0.00875914
37;22;16;17;163;0.00878954
37;53;16;25;163;0.00889621
37;26;16;13;163;0.00842831
37;57;64;58;164;0.00858463
37;45;16;26;163;0.00867551
37;43;16;45;163;0.00928076
37;27;16;22;163;0.00897688
37;19;16;4;163;0.011979
18;76;15;59;61;0.0154179
18;59;15;58;61;0.0149989
18;57;15;58;61;0.0150549
18;51;15;48;61;0.0145271
18;52;15;49;61;0.0145158
18;12;15;10;61;0.0160479
18;54;15;56;61;0.0136251
18;49;15;7;61;0.0133546
18;48;15;7;61;0.0133918
18;47;15;7;61;0.0129906
18;8;15;6;61;0.0127946
18;14;15;19;61;0.0141519
18;50;15;51;61;0.0157987
18;30;15;11;61;0.0131094
18;73;15;72;61;0.012361
18;74;15;72;61;0.0123906
18;36;15;12;61;0.0163604
18;56;15;43;61;0.0125565
18;22;15;17;61;0.00880427
18;21;15;17;61;0.00819663
18;34;33;31;63;0.00690515
18;3;15;0;61;0.00983779
18;62;15;37;61;0.00787392
18;32;33;31;63;0.00620591
18;69;15;16;61;0.00703713
18;10;15;11;61;0.0146937
18;37;15;16;61;0.00647031
18;20;15;1;61;0.00668887
18;29;15;37;61;0.00909512
18;0;15;1;61;0.00655816
18;2;15;0;61;0.00876956
18;61;15;62;61;0.00828997
18;31;33;33;63;0.00606991
18;67;15;16;61;0.00715199
18;38;38;18;60;0.000127382
18;25;25;18;62;0.00228884
18;15;15;18;61;0.00324252
18;4;15;0;61;0.00983707
18;63;15;64;61;0.00840587
18;33;33;18;63;0.0032974
18;1;15;15;61;0.00336772
18;60;15;62;61;0.0091205
18;23;25;25;62;0.00246356
18;53;25;25;62;0.0024259
18;24;25;53;62;0.00257464
18;16;15;15;61;0.00556261
18;75;33;32;63;0.00712608
18;17;15;15;61;0.0066053
18;64;15;37;61;0.00806612
18;5;15;2;61;0.0110965
18;35;33;33;63;0.00509558
18;9;15;20;61;0.00889156
18;68;15;67;61;0.00744885
18;70;15;69;61;0.00816492
18;11;15;29;61;0.0114563
18;71;15;69;61;0.00742418
18;66;15;67;61;0.00846945
18;7;15;6;61;0.0121529
18;65;15;64;61;0.00911824
18;6;15;9;61;0.0120315
18;72;15;70;61;0.0110327
18;13;15;40;61;0.0103607
18;39;15;41;61;0.00921755
18;40;15;21;61;0.0100874
18;41;15;66;61;0.00876455
18;42;15;41;61;0.00994707
18;19;15;4;61;0.0119937
18;26;15;22;61;0.00988143
18;27;15;22;61;0.00899161
18;44;15;9;61;0.00906866
18;45;15;27;61;0.0100748
18;46;15;27;61;0.0118812
18;28;15;29;61;0.0105537
18;58;15;65;61;0.0143313
18;55;15;56;61;0.0132228
18;43;15;45;61;0.01068
53;76;25;59;131;0.0178438
53;59;25;58;131;0.0174248
53;57;25;58;131;0.0174808
53;51;38;48;133;0.0167926
53;52;38;49;133;0.0167813
53;12;25;10;131;0.0184738
53;54;25;56;131;0.016051
53;49;38;7;133;0.0156201
53;48;38;7;133;0.0156574
53;47;38;7;133;0.0152561
53;8;38;6;133;0.0150602
53;14;38;19;133;0.0164174
53;50;38;51;133;0.0180643
53;30;25;11;131;0.0155353
53;73;25;72;131;0.0147869
53;74;25;72;131;0.0148165
53;36;25;12;131;0.0187863
53;56;25;43;131;0.0149824
53;21;25;17;131;0.0106225
53;34;25;31;131;0.00933105
53;3;38;0;133;0.0121033
53;62;25;37;131;0.0102998
53;32;25;31;131;0.0086318
53;69;25;16;131;0.00946303
53;10;25;11;131;0.0171196
53;37;25;16;131;0.00889621
53;2;38;0;133;0.0110351
53;61;25;62;131;0.0107159
53;31;25;33;131;0.00849581
53;64;25;37;131;0.010492
53;5;38;2;133;0.013362
53;35;25;33;131;0.00752148
53;1;38;38;133;0.00563325
53;60;25;62;131;0.0115464
53;25;25;53;131;0.000137061
53;9;38;20;133;0.0111571
53;68;25;67;131;0.00987475
53;67;25;16;131;0.00957789
53;38;38;53;133;0.00235094
53;24;24;53;132;0.000148743
53;18;25;25;131;0.0024259
53;23;24;24;132;0.000280783
53;15;25;18;131;0.00566842
53;4;38;0;133;0.0121026
53;63;25;64;131;0.0108318
53;33;25;18;131;0.00572329
53;20;38;1;133;0.0089544
53;29;25;37;131;0.011521
53;0;38;1;133;0.00882368
53;16;25;15;131;0.00798851
53;75;25;32;131;0.00955198
53;17;25;15;131;0.0090312
53;22;25;17;131;0.0112302
53;70;25;69;131;0.0105908
53;11;25;29;131;0.0138822
53;71;25;69;131;0.00985008
53;66;25;67;131;0.0108954
53;7;38;6;133;0.0144185
53;65;25;64;131;0.0115441
53;6;38;9;133;0.0142971
53;72;25;70;131;0.0134586
53;13;25;40;131;0.0127866
53;39;25;41;131;0.0116435
53;40;25;21;131;0.0125133
53;41;25;66;131;0.0111905
53;19;38;4;133;0.0142593
53;44;38;9;133;0.0113342
53;42;25;41;131;0.012373
53;26;25;22;131;0.0123073
53;27;25;22;131;0.0114175
53;46;38;44;133;0.01425
53;45;25;27;131;0.0125007
53;28;25;29;131;0.0129796
53;58;25;65;131;0.0167572
53;55;25;56;131;0.0156487
53;43;25;45;131;0.0131059
19;32;4;31;26;0.0181052
19;75;4;34;26;0.0187838
19;73;4;72;26;0.0178697
19;74;4;72;26;0.0178993
19;31;4;34;26;0.0179692
19;35;4;33;26;0.0170893
19;30;4;12;26;0.0185134
19;34;4;60;26;0.017134
19;58;4;65;26;0.01984
19;28;4;29;26;0.0160624
19;23;4;25;26;0.0144573
19;24;4;53;26;0.014408
19;72;4;70;26;0.0165414
19;12;4;10;26;0.0149997
19;11;4;10;26;0.0168829
19;27;14;44;24;0.00778446
19;26;14;22;24;0.0087245
19;40;4;21;26;0.00899081
19;39;4;21;26;0.00824415
19;52;14;49;24;0.00686391
19;51;14;48;24;0.00687521
19;22;14;9;24;0.00764735
19;50;14;51;24;0.00814688
19;21;4;17;26;0.0071
19;3;4;0;26;0.0087152
19;62;4;37;26;0.0133826
19;1;4;0;26;0.00862601
19;60;4;62;26;0.0146292
19;46;14;44;24;0.0105671
19;17;4;20;26;0.00550867
19;48;14;7;24;0.00573999
19;6;14;8;24;0.0043797
19;65;4;64;26;0.0146269
19;14;14;19;24;0.00215814
19;2;2;19;25;0.00330186
19;61;4;62;26;0.0137987
19;4;4;19;26;0.00215666
19;63;4;64;26;0.0139146
19;0;4;4;26;0.00543557
19;49;14;7;24;0.00570274
19;20;4;4;26;0.00536804
19;7;14;6;24;0.0045011
19;66;4;41;26;0.00899225
19;8;14;14;24;0.0036166
19;67;4;66;26;0.0103097
19;47;14;7;24;0.00533876
19;5;2;2;25;0.00562877
19;64;4;37;26;0.0135748
19;15;4;1;26;0.00875121
19;44;14;7;24;0.00765125
19;9;14;6;24;0.00751968
19;68;4;66;26;0.0102587
19;45;14;27;24;0.00886763
19;41;4;39;26;0.00869714
19;42;4;39;26;0.00915903
19;38;4;1;26;0.0119083
19;13;4;40;26;0.00926409
19;16;4;15;26;0.0110713
19;18;4;15;26;0.0119937
19;43;14;45;24;0.00947289
19;55;14;56;24;0.0120156
19;10;4;13;26;0.0136455
19;69;4;16;26;0.0125458
19;56;14;43;24;0.0113493
19;36;14;43;24;0.0152169
19;71;4;69;26;0.0129329
19;37;4;16;26;0.011979
19;54;14;56;24;0.0124179
19;53;4;38;26;0.0142593
19;29;4;37;26;0.0146038
19;25;4;18;26;0.0142826
19;33;4;18;26;0.0152911
19;70;4;69;26;0.0136736
54;76;55;59;136;0.01899
54;59;55;58;136;0.018571
54;57;55;58;136;0.0186271
54;35;56;33;137;0.0187207
54;24;56;53;137;0.0161997
54;32;55;31;136;0.0161687
54;23;56;25;137;0.0160887
54;5;56;2;137;0.0180467
54;31;55;34;136;0.0160327
54;75;55;34;136;0.0168473
54;73;55;72;136;0.0158266
54;74;55;72;136;0.0158563
54;53;56;25;137;0.016051
54;3;56;0;137;0.0169087
54;33;56;18;137;0.0169225
54;25;56;18;137;0.0159139
54;34;55;60;136;0.0151975
54;58;55;65;136;0.0179035
54;1;56;20;137;0.0104676
54;60;55;62;136;0.0126927
54;4;56;6;137;0.0103501
54;63;55;64;136;0.011978
54;66;55;41;136;0.00622793
54;7;56;44;137;0.00791685
54;6;56;7;137;0.00803825
54;65;55;64;136;0.0126904
54;20;56;9;137;0.00714648
54;67;55;66;136;0.00754539
54;8;56;6;137;0.00880134
54;9;56;44;137;0.00494379
54;68;55;66;136;0.00749443
54;41;55;42;136;0.00593283
54;21;56;40;137;0.00656609
54;17;56;22;137;0.0070198
54;46;56;27;137;0.00752305
54;15;56;17;137;0.0103826
54;44;56;27;137;0.0047667
54;43;56;56;137;0.00294506
54;45;56;43;137;0.00355031
54;36;56;43;137;0.00868904
54;39;55;42;136;0.0056652
54;10;56;13;137;0.00878339
54;69;55;16;136;0.0106093
54;55;55;54;136;0.000839546
54;26;56;45;137;0.00379751
54;42;55;55;136;0.00475032
54;13;56;26;137;0.004402
54;72;55;70;136;0.0144984
54;56;56;54;137;0.00106864
54;27;56;45;137;0.00463349
54;40;56;13;137;0.00467528
54;22;56;27;137;0.00482083
54;71;55;68;136;0.0104931
54;12;56;36;137;0.0090015
54;50;56;46;137;0.011481
54;16;55;67;136;0.00913477
54;47;56;7;137;0.00875452
54;48;56;7;137;0.00915574
54;49;56;7;137;0.00911849
54;11;56;10;137;0.0120208
54;70;55;71;136;0.0116306
54;14;56;8;137;0.0102598
54;30;56;12;137;0.0125152
54;52;56;49;137;0.0102797
54;37;55;16;136;0.0100425
54;51;56;48;137;0.010291
54;29;55;37;136;0.0126673
54;64;55;37;136;0.0116383
54;62;55;37;136;0.0114461
54;19;56;14;137;0.0124179
54;0;56;4;137;0.013629
54;18;56;15;137;0.0136251
54;38;56;1;137;0.0137499
54;61;55;62;136;0.0118621
54;2;56;19;137;0.0157198
54;28;55;29;136;0.0141259
20;76;1;59;152;0.0156217
20;59;1;58;152;0.0152027
20;57;1;58;152;0.0152588
20;32;1;31;152;0.0128004
20;75;1;34;152;0.013479
20;73;1;72;152;0.0125648
20;74;1;72;152;0.0125945
20;31;1;34;152;0.0126644
20;35;1;33;152;0.0117845
20;30;17;12;149;0.0131454
20;34;1;60;152;0.0118291
20;58;1;65;152;0.0145351
20;28;1;29;152;0.0107575
20;23;1;25;152;0.00915244
20;24;1;53;152;0.00910314
20;5;4;2;150;0.0109968
20;72;1;70;152;0.0112366
20;12;17;10;149;0.00963168
20;43;9;45;151;0.00420142
20;18;1;15;152;0.00668887
20;66;17;41;149;0.00362421
20;7;9;6;151;0.00546407
20;19;4;4;150;0.00536804
20;0;4;4;150;0.00649029
20;13;17;40;149;0.00389605
20;42;17;39;149;0.00379099
20;41;17;39;149;0.0033291
20;16;1;15;152;0.00576644
20;45;9;27;151;0.00359617
20;27;9;44;151;0.00251299
20;46;9;44;151;0.00529563
20;17;17;20;149;0.000140631
20;4;4;20;150;0.00321138
20;63;1;64;152;0.0086097
20;67;17;66;149;0.00494166
20;8;9;6;151;0.00610577
20;38;1;1;152;0.00660346
20;9;9;20;151;0.00220269
20;68;17;66;149;0.00489071
20;22;9;9;151;0.00233035
20;1;1;20;152;0.00332115
20;60;1;62;152;0.00932433
20;40;17;21;149;0.00362277
20;21;17;17;149;0.00173196
20;39;17;21;149;0.0028761
20;26;9;22;151;0.00340751
20;15;1;1;152;0.00344635
20;44;9;9;151;0.00237979
20;6;9;9;151;0.00534267
20;65;1;64;152;0.00932207
20;55;9;56;151;0.00674413
20;10;17;13;149;0.00827745
20;69;1;16;152;0.00724096
20;56;9;43;151;0.00607784
20;36;17;12;149;0.00994414
20;71;1;69;152;0.00762801
20;50;9;51;151;0.00910985
20;14;4;19;150;0.00752618
20;2;4;19;150;0.0086699
20;61;1;62;152;0.00849381
20;47;9;7;151;0.00630174
20;48;9;7;151;0.00670296
20;49;9;7;151;0.00666571
20;37;1;16;152;0.00667414
20;54;9;56;151;0.00714648
20;3;4;0;150;0.00976992
20;62;1;37;152;0.00807776
20;53;1;38;152;0.0089544
20;52;9;49;151;0.00782688
20;29;1;37;152;0.00929896
20;64;1;37;152;0.00826996
20;25;1;18;152;0.00897771
20;33;1;18;152;0.00998627
20;51;9;48;151;0.00783819
20;70;1;69;152;0.00836875
20;11;17;10;149;0.0115149
73;49;72;7;204;0.0192305
73;48;72;7;204;0.0192678
73;47;72;7;204;0.0188665
73;8;72;6;204;0.0186706
73;36;72;12;204;0.0175961
73;76;72;59;204;0.0166536
73;35;72;33;204;0.0174565
73;59;72;58;204;0.0162346
73;57;72;58;204;0.0162907
73;56;72;55;204;0.0156534
73;54;72;55;204;0.0158266
73;7;72;6;204;0.0180289
73;46;72;27;204;0.0177571
73;24;72;53;204;0.0149356
73;63;72;64;204;0.00964161
73;4;72;0;204;0.015713
73;65;72;64;204;0.010354
73;6;72;9;204;0.0179075
73;20;72;1;204;0.0125648
73;18;72;15;204;0.012361
73;17;72;15;204;0.0124812
73;1;72;15;204;0.00924364
73;60;72;62;204;0.0103562
73;61;72;62;204;0.00952571
73;2;72;0;204;0.0146455
73;62;72;37;204;0.00910966
73;3;72;0;204;0.0157137
73;72;72;73;204;0.00132822
73;13;72;40;204;0.013608
73;41;72;66;204;0.00989382
73;70;72;72;204;0.00419604
73;11;72;29;204;0.012692
73;42;72;41;204;0.0110763
73;71;72;70;204;0.00533355
73;12;72;10;204;0.0172837
73;69;72;70;204;0.00532383
73;10;72;11;204;0.0159294
73;74;74;73;203;0.000372824
73;15;72;16;204;0.00911844
73;16;72;69;204;0.00679835
73;75;72;34;204;0.0145109
73;39;72;41;204;0.0103468
73;68;72;71;204;0.00833222
73;9;72;20;204;0.0147675
73;0;72;1;204;0.0124341
73;29;72;37;204;0.0103309
73;38;72;18;204;0.0124883
73;67;72;16;204;0.00838773
73;66;72;68;204;0.00959872
73;37;72;16;204;0.00770604
73;64;72;37;204;0.00930186
73;5;72;2;204;0.0169724
73;28;72;29;204;0.0117894
73;21;72;39;204;0.011491
73;40;72;39;204;0.0133347
73;58;72;65;204;0.015567
73;34;72;60;204;0.012861
73;55;72;42;204;0.0149871
73;25;72;18;204;0.0146498
73;33;72;18;204;0.0156584
73;22;72;17;204;0.0146802
73;53;72;25;204;0.0147869
73;30;72;11;204;0.0143451
73;31;72;34;204;0.0136963
73;26;72;13;204;0.0142125
73;32;72;31;204;0.0138323
73;45;72;26;204;0.0144597
73;43;72;45;204;0.0150649
73;27;72;22;204;0.0148675
73;19;72;4;204;0.0178697
73;23;72;25;204;0.0148245
73;44;72;9;204;0.0149446
41;76;66;59;178;0.0130572
41;35;66;33;178;0.0138601
41;59;66;58;178;0.0126382
41;57;66;58;178;0.0126943
41;24;66;53;178;0.0113392
41;23;66;25;178;0.0112281
41;5;66;2;178;0.013376
41;32;66;31;178;0.0102359
41;51;39;48;180;0.0111506
41;52;39;49;180;0.0111393
41;31;66;34;178;0.0100999
41;75;66;34;178;0.0109145
41;30;66;11;178;0.0107487
41;53;66;25;178;0.0111905
41;3;66;0;178;0.0121173
41;49;39;7;180;0.00997813
41;48;39;7;180;0.0100154
41;47;39;7;180;0.00961416
41;43;39;45;180;0.00517112
41;64;66;37;178;0.00570545
41;29;66;37;178;0.00673446
41;1;66;15;178;0.00564724
41;60;66;62;178;0.00675983
41;62;66;37;178;0.00551325
41;4;39;20;180;0.00654048
41;63;66;64;178;0.0060452
41;15;66;16;178;0.00552203
41;74;66;72;178;0.0099235
41;22;39;17;180;0.00538744
41;70;66;71;178;0.00569778
41;11;66;29;178;0.00909561
41;9;39;22;180;0.00551511
41;68;66;66;178;0.00156161
41;67;66;66;178;0.00161256
41;8;39;6;180;0.00941819
41;37;66;16;178;0.00410964
41;66;66;41;178;0.000295103
41;7;39;6;180;0.00877649
41;69;66;16;178;0.00467646
41;10;39;13;180;0.00809558
41;40;39;39;180;0.00344091
41;26;39;13;180;0.00431868
41;55;42;42;179;0.00509328
41;45;39;26;180;0.00456587
41;16;66;67;178;0.00320194
41;39;39;41;180;0.000452999
41;21;39;39;180;0.00159714
41;13;39;40;180;0.00371419
41;72;66;70;178;0.0085656
41;42;42;41;179;0.00118251
41;71;66;68;178;0.00456027
41;12;39;10;180;0.00944981
41;17;39;21;180;0.00318847
41;20;39;17;180;0.0033291
41;27;39;22;180;0.00557478
41;54;42;55;179;0.00593283
41;56;42;55;179;0.00575957
41;36;39;12;180;0.00976228
41;61;66;62;178;0.0059293
41;2;66;0;178;0.0110491
41;44;39;9;180;0.0056922
41;6;39;9;180;0.00865509
41;65;66;64;178;0.00675757
41;18;66;15;178;0.00876455
41;46;39;27;180;0.00846434
41;0;66;1;178;0.00883767
41;38;66;18;178;0.00889194
41;19;39;4;180;0.00869714
41;28;66;29;178;0.00819303
41;58;66;65;178;0.0119706
41;34;66;60;178;0.00926462
41;50;39;46;180;0.0124222
41;73;66;72;178;0.00989382
41;14;39;19;180;0.0108553
41;25;66;18;178;0.0110534
41;33;66;18;178;0.0120619
74;49;72;7;208;0.0192602
74;48;72;7;208;0.0192974
74;47;72;7;208;0.0188962
74;8;72;6;208;0.0187002
74;36;72;12;208;0.0176258
74;76;72;59;208;0.0166833
74;35;72;33;208;0.0174862
74;59;72;58;208;0.0162643
74;57;72;58;208;0.0163203
74;56;72;55;208;0.0156831
74;54;72;55;208;0.0158563
74;7;72;6;208;0.0180585
74;46;72;27;208;0.0177868
74;24;72;53;208;0.0149653
74;63;72;64;208;0.00967128
74;4;72;0;208;0.0157427
74;65;72;64;208;0.0103836
74;6;72;9;208;0.0179371
74;20;72;1;208;0.0125945
74;18;72;15;208;0.0123906
74;17;72;15;208;0.0125109
74;1;72;15;208;0.00927331
74;60;72;62;208;0.0103859
74;61;72;62;208;0.00955538
74;2;72;0;208;0.0146752
74;62;72;37;208;0.00913933
74;3;72;0;208;0.0157434
74;72;72;74;208;0.0013579
74;13;72;40;208;0.0136377
74;41;72;66;208;0.0099235
74;70;72;72;208;0.00422571
74;11;72;29;208;0.0127217
74;42;72;41;208;0.011106
74;71;72;70;208;0.00536323
74;12;72;10;208;0.0173133
74;69;72;70;208;0.0053535
74;10;72;11;208;0.0159591
74;15;72;16;208;0.00914811
74;16;72;69;208;0.00682802
74;75;72;34;208;0.0145406
74;39;72;41;208;0.0103765
74;68;72;71;208;0.00836189
74;9;72;20;208;0.0147972
74;0;72;1;208;0.0124638
74;29;72;37;208;0.0103605
74;73;73;74;209;0.000372824
74;38;72;18;208;0.012518
74;67;72;16;208;0.0084174
74;66;72;68;208;0.00962839
74;37;72;16;208;0.00773572
74;64;72;37;208;0.00933153
74;5;72;2;208;0.0170021
74;28;72;29;208;0.0118191
74;21;72;39;208;0.0115206
74;40;72;39;208;0.0133644
74;58;72;65;208;0.0155967
74;34;72;60;208;0.0128907
74;55;72;42;208;0.0150168
74;25;72;18;208;0.0146795
74;33;72;18;208;0.015688
74;22;72;17;208;0.0147099
74;53;72;25;208;0.0148165
74;30;72;11;208;0.0143748
74;31;72;34;208;0.0137259
74;26;72;13;208;0.0142422
74;32;72;31;208;0.0138619
74;45;72;26;208;0.0144894
74;43;72;45;208;0.0150946
74;27;72;22;208;0.0148972
74;19;72;4;208;0.0178993
74;23;72;25;208;0.0148542
74;44;72;9;208;0.0149743
42;76;41;59;175;0.0142397
42;35;41;33;175;0.0150426
42;59;41;58;175;0.0138207
42;57;41;58;175;0.0138768
42;24;41;53;175;0.0125217
42;23;41;25;175;0.0124106
42;5;41;2;175;0.0145585
42;32;41;31;175;0.0114184
42;51;39;48;177;0.0116125
42;31;41;34;175;0.0112824
42;75;41;34;175;0.012097
42;52;39;49;177;0.0116012
42;53;41;25;175;0.012373
42;3;41;0;175;0.0132998
42;33;41;18;175;0.0132445
42;25;41;18;175;0.0122359
42;30;41;11;175;0.0119312
42;73;41;72;175;0.0110763
42;29;41;37;175;0.00791697
42;43;39;45;177;0.00563301
42;27;39;22;177;0.00603666
42;56;55;55;176;0.00457706
42;54;55;55;176;0.00475032
42;1;41;15;175;0.00682975
42;60;41;62;175;0.00794234
42;4;39;20;177;0.00700237
42;63;41;64;175;0.00722771
42;15;41;16;175;0.00670455
42;74;41;72;175;0.011106
42;22;39;17;177;0.00584933
42;26;39;13;177;0.00478056
42;55;55;42;176;0.00391077
42;45;39;26;177;0.00502776
42;16;41;67;175;0.00438445
42;41;41;42;175;0.00118251
42;9;39;22;177;0.00597699
42;68;41;66;175;0.00274412
42;67;41;66;175;0.00279507
42;8;39;6;177;0.00988007
42;10;39;13;177;0.00855747
42;69;41;16;175;0.00585897
42;39;39;42;177;0.000914884
42;21;39;39;177;0.00205903
42;40;39;39;177;0.00390279
42;37;41;16;175;0.00529215
42;66;41;41;175;0.00147761
42;7;39;6;177;0.00923838
42;17;39;21;177;0.00365036
42;13;39;40;177;0.00417607
42;72;41;70;175;0.00974811
42;71;41;68;175;0.00574278
42;12;39;10;177;0.0099117
42;20;39;17;177;0.00379099
42;64;41;37;175;0.00688796
42;62;41;37;175;0.00669576
42;36;39;12;177;0.0102242
42;70;41;71;175;0.00688029
42;11;41;29;175;0.0102781
42;44;39;9;177;0.00615409
42;6;39;9;177;0.00911698
42;65;41;64;175;0.00794008
42;46;39;27;177;0.00892623
42;61;41;62;175;0.00711181
42;2;41;0;175;0.0122316
42;18;41;15;175;0.00994707
42;0;41;1;175;0.0100202
42;38;41;18;175;0.0100744
42;19;39;4;177;0.00915903
42;28;41;29;175;0.00937554
42;58;41;65;175;0.0131531
42;34;41;60;175;0.0104471
42;50;39;46;177;0.0128841
42;14;39;19;177;0.0113172
42;47;39;7;177;0.010076
42;48;39;7;177;0.0104773
42;49;39;7;177;0.01044
11;51;10;48;42;0.0150636
11;52;10;49;42;0.0150523
11;24;29;53;43;0.0140309
11;35;29;33;43;0.0155469
11;23;29;25;43;0.0139198
11;19;10;4;42;0.0168829
11;5;29;2;43;0.0160677
11;76;29;59;43;0.0139336
11;14;10;8;42;0.0147897
11;59;29;58;43;0.0135145
11;57;29;58;43;0.0135706
11;49;10;7;42;0.0138911
11;48;10;7;42;0.0139284
11;47;10;7;42;0.0135272
11;8;10;6;42;0.0133312
11;50;10;46;42;0.0163353
11;53;29;25;43;0.0138822
11;3;29;0;43;0.014809
11;21;10;40;42;0.0097829
11;26;10;13;42;0.0082233
11;34;29;60;43;0.010141
11;63;29;64;43;0.00692154
11;4;10;20;42;0.0147262
11;60;29;62;43;0.00763617
11;1;29;15;43;0.00833896
11;61;29;62;43;0.00680564
11;2;29;0;43;0.0137408
11;67;29;16;43;0.00748305
11;15;29;16;43;0.00821376
11;74;29;72;43;0.0127217
11;40;10;13;42;0.00789209
11;69;29;16;43;0.00736819
11;10;10;11;42;0.00323741
11;70;29;69;43;0.00849598
11;66;29;67;43;0.00880051
11;7;10;6;42;0.0126895
11;37;29;29;43;0.00498598
11;68;29;67;43;0.00777991
11;9;10;22;42;0.00942812
11;65;29;64;43;0.00763391
11;6;10;9;42;0.0125681
11;36;10;12;42;0.00490411
11;62;29;37;43;0.00638959
11;58;29;65;43;0.012847
11;29;29;11;43;0.00236116
11;16;29;37;43;0.00589367
11;75;29;34;43;0.0117908
11;30;30;11;44;0.00165311
11;43;10;45;42;0.00907574
11;12;10;10;42;0.00459164
11;71;29;69;43;0.00775524
11;64;29;37;43;0.00658179
11;28;29;29;43;0.00381973
11;13;10;10;42;0.00761881
11;72;29;70;43;0.0113638
11;39;29;41;43;0.00954861
11;17;10;21;42;0.0113742
11;18;29;15;43;0.0114563
11;22;10;26;42;0.00930045
11;45;10;26;42;0.00847049
11;0;29;1;43;0.0115294
11;38;29;18;43;0.0115837
11;20;10;17;42;0.0115149
11;27;10;22;42;0.00948779
11;41;29;66;43;0.00909561
11;56;10;43;42;0.0109522
11;42;29;41;43;0.0102781
11;44;10;9;42;0.00960522
11;46;10;27;42;0.0123774
11;31;29;34;43;0.0109762
11;55;10;56;42;0.0116185
11;54;10;56;42;0.0120208
11;32;29;31;43;0.0111122
11;33;29;31;43;0.0137487
11;73;29;72;43;0.012692
11;25;29;18;43;0.0137451
65;51;64;48;174;0.0171603
65;52;64;49;174;0.0171489
65;49;64;7;174;0.0159878
65;48;64;7;174;0.016025
65;47;64;7;174;0.0156238
65;8;64;6;174;0.0154278
65;14;64;19;174;0.0167851
65;50;64;51;174;0.0184319
65;36;64;12;174;0.012538
65;56;64;55;174;0.0125171
65;54;64;55;174;0.0126904
65;7;64;6;174;0.0147861
65;46;64;27;174;0.0145144
65;24;64;53;174;0.0116929
65;6;64;9;174;0.0146647
65;44;64;9;174;0.0117019
65;23;64;25;174;0.0115818
65;19;64;4;174;0.0146269
65;20;64;1;174;0.00932207
65;76;58;59;172;0.00629964
65;17;64;15;174;0.0092385
65;18;64;15;174;0.00911824
65;1;64;15;174;0.00600092
65;60;63;61;173;0.00525994
65;59;58;58;172;0.00588062
65;0;64;1;174;0.00919135
65;28;64;29;174;0.00673132
65;57;58;58;172;0.0059367
65;68;64;67;174;0.00544186
65;9;64;20;174;0.0115248
65;71;64;69;174;0.00541719
65;12;64;10;174;0.0122255
65;70;64;69;174;0.00615793
65;11;64;29;174;0.00763391
65;34;63;60;173;0.00776474
65;63;63;65;173;0.00103154
65;4;64;0;174;0.0124703
65;66;64;67;174;0.00646246
65;37;64;64;174;0.00264793
65;64;64;65;174;0.00105211
65;5;64;2;174;0.0137297
65;61;63;63;173;0.00420555
65;2;64;0;174;0.0114028
65;58;58;65;172;0.00521307
65;29;64;37;174;0.00527275
65;16;64;37;174;0.00355562
65;75;63;34;173;0.00941459
65;62;64;37;174;0.00405155
65;3;64;0;174;0.012471
65;15;64;16;174;0.00587572
65;74;64;72;174;0.0103836
65;38;64;18;174;0.00924562
65;67;64;16;174;0.005145
65;69;64;16;174;0.00503014
65;10;64;11;174;0.0108713
65;72;64;70;174;0.00902575
65;13;64;40;174;0.0104718
65;41;64;66;174;0.00675757
65;42;64;41;174;0.00794008
65;39;64;41;174;0.00721056
65;21;64;39;174;0.00835471
65;40;64;39;174;0.0101985
65;30;64;11;174;0.00928701
65;31;63;34;173;0.00859998
65;55;64;42;174;0.0118508
65;32;63;31;173;0.00873597
65;33;63;31;173;0.0113725
65;73;64;72;174;0.010354
65;25;64;18;174;0.0114071
65;22;64;17;174;0.0114375
65;53;64;25;174;0.0115441
65;26;64;13;174;0.0110762
65;45;64;26;174;0.0113234
65;43;64;45;174;0.0119287
65;27;64;22;174;0.0116248
65;35;63;33;173;0.0131707
31;49;34;7;47;0.0193301
31;48;34;7;47;0.0193673
31;47;34;7;47;0.0189661
31;8;34;6;47;0.0187701
31;36;34;12;47;0.0158803
31;56;34;55;47;0.0158594
31;54;34;55;47;0.0160327
31;7;34;6;47;0.0181284
31;46;34;27;47;0.0178567
31;6;34;9;47;0.018007
31;44;34;9;47;0.0150442
31;19;34;4;47;0.0179692
31;5;34;2;47;0.017072
31;27;34;22;47;0.0149671
31;68;34;67;47;0.00878416
31;9;34;20;47;0.0148671
31;71;34;69;47;0.00875949
31;12;34;10;47;0.0155678
31;70;34;69;47;0.00950023
31;11;34;29;47;0.0109762
31;23;33;25;46;0.00853347
31;65;34;63;47;0.00859998
31;69;34;16;47;0.00837244
31;10;34;11;47;0.0142136
31;1;34;15;47;0.00934321
31;60;34;34;47;0.00334003
